timestamp,wave_height,wave_direction,wave_period,wind_speed,wind_direction,water_temperature,conductivity,specific_conductivity,total_dissolved_solids,ph,ph_mV,oxidation_reduction_potential,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_qsu,turbidity,chlorophylla_rfu,chlorophylla,phycocyanin_rfu,phycocyanin,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen,depth,turbidity_c6,phycoerythrin_c6,phycocyanin_c6,chlorophylla_c6,colored_dissolved_organic_matter_c6,depth_c6,water_temperature_c6
UTC,meter,degrees,seconds,meters per second,degrees,degrees Celsius,micorosiemens per centimeter,micorosiemens per centimeter,milligrams per liter,NAN,millivolts,millivolts,RFU,quinine sulfate units,FNU,RFU,micrograms per liter,RFU,micrograms per liter,%,milligrams per liter,meter,NTU,RFU,RFU,RFU,ppb,meter,degrees Celsius
data logger,GLCFS hindcast model,GLCFS hindcast model,GLCFS hindcast model,GLCFS hindcast model,GLCFS hindcast model,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,Turner C-6,Turner C-6,Turner C-6,Turner C-6,Turner C-6,Turner C-6,Turner C-6
9/17/2014 21:00,0.133,156.696,1.6065,2.9247,293.4007,19.15625,240.95,271.225,176.25,-44.1775,-22.65,186.1,4.26,12.78,7.5775,0.2975,1.335,0.375,0.39,97.05,8.965,3.242,8.035,281.85,19.37,168.1,555.9,3.1675,19.17
9/17/2014 22:00,0.1675,133.2138,1.7912,3.0507,264.8474,19.15975,236.675,266.4,173.25,-42.895,-22.3,187.15,3.865,11.5975,7.2225,0.2875,1.3025,0.33,0.3425,94.1,8.695,3.2275,7.9025,319.33,14.7,188.48,527.7,3.15,19.1925
9/17/2014 23:00,0.1917,118.7935,1.9343,3.0366,259.7573,19.23275,238.2,267.65,174,-41.895,-22.025,186.375,3.9775,11.935,6.81,0.385,1.735,0.3225,0.34,96.425,8.8975,3.2125,7.0875,233.53,14.12,177.43,533.9,3.1325,19.3325
9/18/2014 0:00,0.1843,114.0331,1.8401,3.051,276.3899,19.30075,239.275,268.525,174.5,-43.0275,-22.375,181.325,3.9175,11.755,6.8975,0.3275,1.4725,0.285,0.3025,94.7,8.7275,3.21975,7.9325,320.14,15.71,169.81,531.6,3.1325,19.4
9/18/2014 1:00,0.1685,111.8161,1.7321,2.9353,271.3231,19.47525,241.575,270.1,175.75,-42.535,-22.2,192.175,3.825,11.4725,6.555,0.3475,1.5625,0.3075,0.3225,96.875,8.8975,3.2465,7.1075,259.94,19.31,258.67,524.5,3.15,19.4725
9/18/2014 2:00,0.1605,112.1722,1.6739,3.0482,291.9737,19.501,242.05,270.45,176,-41.59,-21.95,196.2,3.5725,10.7225,6.245,0.3275,1.48,0.295,0.3125,96.875,8.89,3.2685,6.515,261.92,17.68,164.14,506.3,3.1675,19.4825
9/18/2014 3:00,0.1678,110.3407,1.6875,3.8417,261.6836,19.46925,241.25,269.75,175.25,-42.135,-22.1,198.55,3.53,10.585,6.1125,0.34,1.5275,0.31,0.325,96.05,8.82,3.28725,6.67,253.77,12.38,199.67,502.1,3.2025,19.4475
9/18/2014 4:00,0.2325,109.0245,1.9347,5.4207,292.4263,19.47025,239.825,268.175,174.25,-41.5025,-21.925,200.75,3.41,10.2375,6.17,0.2925,1.31,0.2825,0.2975,95.6,8.7775,3.29625,6.3375,267.65,22.87,183.38,495.7,3.22,19.445
9/18/2014 5:00,0.2859,114.5146,2.1568,4.6398,322.2065,19.45475,238.65,266.925,173.25,-40.84,-21.75,201.7,3.3875,10.17,6.195,0.3225,1.4425,0.2825,0.2975,95.425,8.765,3.313,6.04,221.12,11.3,179.03,493.6,3.22,19.425
9/18/2014 6:00,0.2764,121.4214,2.1469,4.6863,337.6025,19.412,241,269.775,175.25,-39.6625,-21.375,201.75,3.4825,10.445,6.1025,0.31,1.4025,0.2475,0.2675,94.775,8.7125,3.32625,6.035,229.97,12.95,153.04,499.9,3.2375,19.3875
9/18/2014 7:00,0.2298,132.0566,1.9788,3.5792,337.4524,19.354,241.45,270.625,176,-39.5475,-21.325,202.55,3.635,10.9025,6.115,0.33,1.4825,0.2625,0.2775,93.55,8.61,3.317,6.4825,227.27,14.43,162.47,507.7,3.22,19.325
9/18/2014 8:00,0.2092,139.6627,1.8721,3.9506,317.5014,19.29825,243.15,272.875,177.5,-39.7075,-21.375,203.675,3.7875,11.3575,5.9375,0.325,1.4725,0.27,0.29,92.125,8.49,3.304,7.5425,225.39,12.38,162.01,520.7,3.22,19.2725
9/18/2014 9:00,0.2363,143.4676,1.9717,4.4076,335.3822,19.271,239.575,269.025,175,-39.435,-21.325,199.65,3.8075,11.4225,6.105,0.3275,1.4725,0.2675,0.2825,91.375,8.4225,3.28525,6.7075,212.23,13.16,176.02,522.5,3.2025,19.2425
9/18/2014 10:00,0.2484,145.5338,2.0477,3.5083,328.6638,19.24375,236.925,266.15,173,-38.8275,-21.15,196.925,3.74,11.2225,6.1275,0.3025,1.3675,0.28,0.2925,91.125,8.4075,3.2605,6.4975,233.86,13.65,170.25,517.3,3.185,19.215
9/18/2014 11:00,0.2277,146.6985,1.9964,3.2779,316.7458,19.19825,238.05,267.75,174,-39.0725,-21.2,201,3.7525,11.255,5.945,0.29,1.31,0.2625,0.2775,90.875,8.39,3.26475,6.545,229.45,13.16,141.41,516.5,3.185,19.1725
9/18/2014 12:00,0.204,145.9633,1.9158,3.0328,302.3424,19.1745,240.05,270.1,175.5,-38.9675,-21.2,202.525,3.7625,11.285,6.455,0.28,1.2775,0.2575,0.2775,90.75,8.38,3.26575,6.695,227.01,12.72,156.71,516.8,3.2025,19.1475
9/18/2014 13:00,0.2133,140.7574,1.9107,4.1604,309.1694,19.16725,242.625,273.05,177.5,-39.3075,-21.3,202.375,3.7575,11.2675,7.43,0.2775,1.2625,0.2675,0.2825,90.5,8.36,3.27675,7.6075,238.14,12.6,144.3,518,3.2025,19.14
9/18/2014 14:00,0.2519,133.921,2.0396,4.4643,298.0483,19.16875,240.475,270.6,175.75,-39.0475,-21.2,200.975,3.8225,11.4675,8.2975,0.285,1.295,0.2475,0.2675,90.375,8.3475,3.3045,8.6125,236.62,12.22,161.96,523.1,3.2375,19.1425
9/18/2014 15:00,0.2736,128.1557,2.1384,4.393,290.5054,19.20825,237.9,267.45,173.75,-39.35,-21.325,198.125,3.72,11.1625,8.5225,0.285,1.2925,0.26,0.275,90.55,8.3575,3.3135,8.5325,233.31,13.64,136.64,513.7,3.22,19.19
9/18/2014 16:00,0.2719,121.0637,2.1806,4.3243,261.1594,19.23475,236.175,265.4,172.5,-39.8775,-21.45,202.5,3.665,10.99,8.52,0.2525,1.145,0.2425,0.2575,90.45,8.345,3.344,8.8225,245.18,11.19,143.01,510.5,3.255,19.22
9/18/2014 17:00,0.2845,110.8476,2.2327,4.3652,270.6083,19.258,237.725,267,173.5,-39.9275,-21.45,205.925,3.655,10.9625,8.105,0.2175,0.99,0.23,0.245,90.35,8.3325,3.39175,8.26,213.68,12.83,131.63,510.4,3.325,19.245
9/18/2014 18:00,0.3366,102.3383,2.3654,5.1309,290.4187,19.26125,237.475,266.725,173.25,-39.985,-21.475,207.05,3.62,10.87,7.21,0.1975,0.905,0.205,0.22,90.425,8.34,3.426,7.17,197.67,9.88,133.53,507.4,3.36,19.2475
9/18/2014 19:00,0.3361,98.984,2.3861,4.8473,298.7078,19.26575,237.725,266.95,173.5,-39.4725,-21.325,208.9,3.6275,10.8825,6.545,0.2125,0.9525,0.205,0.2175,89.75,8.275,3.43375,6.7975,202.17,9.4,139.06,508.4,3.36,19.2725
9/18/2014 20:00,0.3121,98.1581,2.307,4.6567,287.1774,19.422,235.5,263.575,171.25,-40.935,-21.775,208.4,3.5375,10.6075,5.6575,0.2075,0.9375,0.2,0.215,91.275,8.39,3.44525,6.2275,192.79,10.41,233.8,500.5,3.3425,19.4825
9/18/2014 21:00,0.3029,99.0994,2.295,4.068,287.7971,19.59875,239.825,267.375,173.5,-40.915,-21.775,207.05,3.42,10.2625,5.4325,0.2675,1.2125,0.2075,0.22,92.875,8.505,3.44575,5.635,200.57,11.47,178.54,499.1,3.36,19.63
9/18/2014 22:00,0.2712,98.1089,2.242,3.034,293.7436,19.82825,239.05,265.275,172.5,-41.0925,-21.825,202.45,3.375,10.13,6.185,0.285,1.28,0.235,0.255,94.875,8.6475,3.42875,6.575,225.49,10,170.43,497.2,3.3425,19.815
9/18/2014 23:00,0.2325,97.0764,2.1527,2.7583,308.805,19.80825,239.225,265.55,172.5,-39.2725,-21.325,196.025,3.395,10.19,6.18,0.2875,1.3,0.25,0.2625,94.975,8.66,3.408,6.34,204.38,13.64,168.88,500.5,3.36,19.7975
9/19/2014 0:00,0.2003,103.8339,2.0783,3.6744,16.5886,19.6705,240.975,268.3,174.25,-36.45,-20.475,199.325,3.4375,10.315,6.57,0.285,1.28,0.235,0.2525,93.225,8.5275,3.388,6.8925,213.04,10.42,152.51,502,3.2725,19.6425
9/19/2014 1:00,0.1739,130.4946,1.9599,3.5918,6.7587,19.6085,240.85,268.5,174.75,-34.27,-19.85,202.875,3.395,10.19,9.93,0.2925,1.33,0.26,0.2775,92.775,8.4975,3.4045,10.31,236.37,15.67,142.65,496.2,3.255,19.5775
9/19/2014 2:00,0.1806,141.505,1.9,2.5551,1.5996,19.4865,240.275,268.55,174.75,-33.1775,-19.55,204.1,3.3625,10.085,12.3025,0.28,1.265,0.29,0.3075,92.1,8.455,3.42225,14.0975,247.24,17.24,140.82,491.5,3.325,19.4625
9/19/2014 3:00,0.1749,147.0791,1.8783,2.985,10.975,19.40725,241.5,270.425,175.75,-33.32,-19.575,204.65,3.345,10.0325,16.12,0.3025,1.3675,0.29,0.305,91.875,8.4425,3.45225,16.5175,270.99,17.37,141.42,488.7,3.395,19.38
9/19/2014 4:00,0.1648,155.9464,1.7381,3.2073,4.0456,19.362,238.75,267.575,174,-35.735,-20.275,205.65,3.3475,10.045,16.2275,0.295,1.325,0.29,0.305,91.5,8.4175,3.472,15.7375,255.39,18.19,160.2,487,3.4125,19.3375
9/19/2014 5:00,0.2081,162.1643,1.8949,4.2766,2.5236,19.3475,238.35,267.175,173.75,-36.4275,-20.475,206.15,3.33,9.99,15.52,0.285,1.2925,0.2925,0.3125,91.375,8.415,3.506,15.7725,258.65,18.66,146.46,485.2,3.43,19.32
9/19/2014 6:00,0.2762,166.0984,2.1341,5.3706,350.5468,19.3515,237.625,266.375,173.25,-36.5025,-20.5,205.925,3.31,9.935,12.6375,0.305,1.365,0.2825,0.3,91.55,8.4275,3.54875,14.825,270.08,14.46,136.64,483.6,3.465,19.3225
9/19/2014 7:00,0.3226,173.017,2.2844,5.2899,9.7436,19.3,236.625,265.55,172.5,-36.1325,-20.375,207.15,3.4475,10.3375,11.945,0.305,1.375,0.27,0.29,91.475,8.43,3.584,12.2575,241.27,14.95,150.83,493.2,3.4825,19.2725
9/19/2014 8:00,0.3148,185.0066,2.2855,4.29,9.1797,19.20675,239.2,268.95,175,-35.055,-20.05,208.675,3.6,10.8,10.9875,0.27,1.225,0.25,0.2625,90.85,8.385,3.58375,12.015,231.97,13.65,124.4,505.3,3.4825,19.18
9/19/2014 9:00,0.2998,194.1218,2.2641,4.2732,12.4377,19.1625,238.3,268.2,174.25,-35.55,-20.225,210.075,3.7725,11.325,10.15,0.2675,1.2025,0.2675,0.2825,90.925,8.4025,3.58775,10.9,221.13,16.32,133.21,518.6,3.5,19.1375
9/19/2014 10:00,0.3279,199.0401,2.3654,5.0787,359.3072,19.08975,239.125,269.525,175.25,-34.575,-19.95,210.15,3.8925,11.6825,8.8075,0.2675,1.2125,0.2625,0.2825,91.025,8.425,3.58525,9.24,238.8,15.89,154.15,528.9,3.5,19.0625
9/19/2014 11:00,0.3804,201.3111,2.5415,5.5227,2.3243,19.03775,239.275,270.025,175.5,-34.1625,-19.8,209.575,3.95,11.85,8.5075,0.2625,1.1825,0.2725,0.2925,90.65,8.3975,3.55275,9.215,243.77,15.03,126.76,532.9,3.4825,19.015
9/19/2014 12:00,0.4017,204.1083,2.6325,4.8342,19.2673,18.98325,238.6,269.575,175,-33.8025,-19.7,209.375,4.0425,12.1225,7.9425,0.24,1.095,0.2625,0.28,90.925,8.435,3.515,10.655,213.83,13.63,126.4,539.4,3.43,18.955
9/19/2014 13:00,0.4152,209.0133,2.6989,4.7654,37.443,18.93,239.9,271.375,176.5,-33.745,-19.675,205.85,4.155,12.4675,8.37,0.2225,1.0175,0.2725,0.29,90.75,8.4225,3.47625,8.6025,220.84,14.77,131.61,549.6,3.395,18.9
9/19/2014 14:00,0.3929,211.2995,2.6125,4.7762,38.5271,18.89875,241.25,273.05,177.5,-34.17,-19.8,205.4,4.355,13.065,8.3725,0.23,1.035,0.2975,0.315,91.35,8.4875,3.4315,8.9825,226.45,14.8,146.13,566.2,3.3775,18.875
9/19/2014 15:00,0.3606,213.6109,2.5305,3.9888,50.1866,18.8995,242.125,274.075,178,-33.5125,-19.65,200.225,4.4725,13.42,8.6225,0.225,1.0175,0.325,0.3375,91.45,8.4925,3.401,9.7,230.68,14.17,125.95,576.6,3.3425,18.88
9/19/2014 16:00,0.3204,214.6101,2.5236,2.4916,65.5229,18.935,241.95,273.65,178,-34.105,-19.8,201.275,4.5725,13.725,8.0275,0.255,1.1525,0.3475,0.3675,93.7,8.7,3.39675,8.575,241.48,17.63,205.58,586.7,3.3425,18.9175
9/19/2014 17:00,0.2878,214.9744,2.5042,2.22,36.04,18.95975,242.7,274.325,178.25,-34.495,-19.925,209.2,4.6675,14,8.42,0.245,1.1175,0.35,0.3625,94.55,8.77,3.40275,8.5725,243.3,22.8,137.72,592,3.3425,18.945
9/19/2014 18:00,0.2658,217.3873,2.3799,2.7383,83.13,18.94725,243.125,274.9,178.5,-34.425,-19.9,212,4.7575,14.275,8.15,0.2275,1.03,0.31,0.325,93.375,8.665,3.43525,8.2875,219.74,14.81,135.1,599.2,3.3775,18.9325
9/19/2014 19:00,0.2713,225.5342,2.3568,4.2923,89.848,18.94875,243.475,275.275,178.75,-34.01,-19.75,214.25,4.8425,14.5325,7.88,0.2125,0.9675,0.26,0.28,91.65,8.5075,3.48875,7.6675,240.96,15.06,114.22,607,3.4125,18.9275
9/19/2014 20:00,0.2765,232.1645,2.2858,4.4607,96.3437,19.08125,244.65,275.85,179.5,-35.435,-20.175,213.05,4.77,14.315,8.4575,0.2375,1.0825,0.2825,0.3,93.125,8.62,3.5125,8.675,214.14,15.28,139.99,600.2,3.4475,19.1175
9/19/2014 21:00,0.2884,236.5004,2.2905,4.7525,87.9748,19.35625,244.25,273.725,178,-35.455,-20.175,210.075,4.425,13.2775,8.6525,0.27,1.2225,0.3125,0.33,95.95,8.83,3.5595,8.61,261.24,16.98,155.35,573,3.4825,19.36
9/19/2014 22:00,0.3161,238.7711,2.3375,5.3126,83.8202,19.40675,245.125,274.45,178.5,-34.77,-20,206.55,4.385,13.1525,8.7675,0.2875,1.3,0.325,0.345,96.6,8.88,3.59625,9.4725,252.49,15.44,164.25,573.5,3.515,19.395
9/19/2014 23:00,0.4185,239.6694,2.6353,7.0114,78.1053,19.409,245.175,274.5,178.25,-33.6175,-19.675,197.9,4.375,13.125,8.505,0.3425,1.535,0.37,0.385,97.15,8.935,3.5935,9.8425,371.26,17.23,194.9,571.3,3.5,19.385
9/20/2014 0:00,0.6119,238.3293,3.1784,6.6373,65.6763,19.3475,246.825,276.7,179.75,-32.7725,-19.4,194.7,4.475,13.42,8.535,0.3775,1.6925,0.425,0.435,96.65,8.895,3.59475,8.7225,308.53,17.15,169.24,579,3.5,19.32
9/20/2014 1:00,0.7865,238.1591,3.7388,6.5273,66.8072,19.2895,247.2,277.475,180.5,-32.855,-19.45,195.125,4.54,13.615,9.105,0.355,1.5875,0.39,0.4075,95.825,8.83,3.5685,11.8225,252.64,18.32,191.66,584.1,3.4825,19.2625
9/20/2014 2:00,0.8779,239.2699,3.9843,6.7811,68.6097,19.27175,247.95,278.45,181.25,-32.1375,-19.225,196.675,4.65,13.9475,9.695,0.3875,1.7475,0.4075,0.4225,95.725,8.8275,3.52025,10.6825,272.79,20.63,176.31,591.4,3.4825,19.245
9/20/2014 3:00,0.9007,240.4141,4.0326,6.6621,67.5953,19.2465,251.525,282.575,183.75,-31.9725,-19.2,196.025,4.8075,14.42,10.5525,0.4225,1.905,0.4325,0.4475,95.175,8.78,3.45525,13.4125,290.75,18.18,180.47,603.4,3.3425,19.2175
9/20/2014 4:00,0.8805,241.3175,3.9785,6.6132,67.0976,19.239,252.25,283.425,184,-31.7775,-19.15,196,5.0075,15.02,11.05,0.45,2.0125,0.455,0.47,95.05,8.77,3.39275,12.0525,315.14,22.28,186.78,620.1,3.3075,19.21
9/20/2014 5:00,0.8369,242.53,3.8661,6.6426,75.3007,19.1635,256.65,288.825,187.75,-30.4775,-18.775,194.75,5.5625,16.6875,11.4925,0.475,2.13,0.4625,0.4775,94.325,8.72,3.32475,12.17,304.76,21.99,229.72,664.4,3.2375,19.135
9/20/2014 6:00,0.7729,244.2943,3.6885,6.6293,73.9305,19.0255,273.7,308.95,200.75,-28.325,-18.175,191.2,7.22,21.6575,25.26,0.5975,2.6725,0.62,0.6375,95.325,8.8325,3.28225,14.37,356.2,29.83,249.44,798.3,3.2375,19
9/20/2014 7:00,0.6902,245.812,3.5579,4.4533,60.6983,18.92275,276.075,312.3,202.75,-28.4475,-18.2,183.375,7.4275,22.28,14.5025,0.625,2.805,0.6675,0.6825,96.025,8.915,3.26,14.8575,433.76,27.75,291,813.4,3.185,18.9
9/20/2014 8:00,0.614,247.3969,3.3326,6.3905,74.7613,18.90525,275.675,312,202.75,-29.11,-18.375,187.125,7.24,21.7225,12.8775,0.635,2.845,0.635,0.6525,95.075,8.8275,3.24225,14.265,395.68,31.34,249.85,800.1,3.185,18.8775
9/20/2014 9:00,0.5618,247.5569,3.1165,5.1876,70.2743,18.87125,275.325,311.8,202.5,-28.9425,-18.3,187.325,7.31,21.9275,12.665,0.6275,2.795,0.665,0.6825,94.4,8.7725,3.24175,14.39,354.66,27.11,255.38,806.5,3.185,18.845
9/20/2014 10:00,0.4997,247.0684,2.9792,4.8806,57.0052,18.83825,274.475,311.075,202,-29.415,-18.45,192.05,7.1275,21.3825,13.7025,0.6025,2.6975,0.6225,0.64,93.825,8.7225,3.26125,15.1375,381.21,27.28,281.1,791.6,3.2025,18.8125
9/20/2014 11:00,0.4762,248.5583,2.8675,5.8006,74.1374,18.8225,270.225,306.375,199,-30.22,-18.65,191.775,6.415,19.2475,15.895,0.535,2.395,0.6275,0.64,93.7,8.7175,3.23475,17.68,376.89,27.33,227.2,734.5,3.1675,18.8
9/20/2014 12:00,0.4661,250.0872,2.8077,5.2921,67.3579,18.856,261.25,295.95,192.5,-31.7025,-19.1,197.5,5.835,17.5075,11.9625,0.45,2.015,0.4725,0.4875,94.025,8.7425,3.228,12.795,346.59,23.41,242.49,687.2,3.15,18.83
9/20/2014 13:00,0.4381,251.3421,2.7873,4.1749,65.1664,18.861,251.4,284.825,185.25,-32.125,-19.225,200.225,5.3875,16.16,10.5925,0.38,1.6975,0.4525,0.4675,93.675,8.7075,3.2575,11.5175,306.68,22.04,180.62,652.5,3.22,18.835
9/20/2014 14:00,0.3901,253.6255,2.7265,3.2409,83.6652,18.8565,250.475,283.775,184.5,-32.5525,-19.35,196.875,5.11,15.3325,10.0675,0.3125,1.41,0.3825,0.3975,93.25,8.6675,3.279,10.2125,266.73,18.4,174.89,630.8,3.22,18.8325
9/20/2014 15:00,0.351,255.5581,2.7511,1.9779,46.9523,18.89325,248.65,281.5,183,-32.9925,-19.475,197.675,5.025,15.07,9.3075,0.3125,1.415,0.365,0.38,93.575,8.6925,3.2955,9.955,260.64,23.98,209.99,622.5,3.22,18.87
9/20/2014 16:00,0.2952,256.8851,2.6455,1.9894,105.1298,18.96925,246.525,278.6,181,-33.4975,-19.625,195.9,4.69,14.0675,8.46,0.295,1.3375,0.3375,0.3525,94.225,8.7425,3.32625,8.5225,250.72,16.34,170.67,595.4,3.255,18.9425
9/20/2014 17:00,0.2561,257.4357,2.3366,2.8186,102.3127,19.05725,243.275,274.4,178.25,-33.25,-19.525,195.725,4.5425,13.6275,8.5475,0.2925,1.315,0.33,0.3425,94.775,8.775,3.302,9.035,238.93,15.32,151.08,581.1,3.22,19.035
9/20/2014 18:00,0.2305,258.3871,2.0826,3.3242,93.4529,19.1635,245.025,275.775,179.25,-33.925,-19.725,197.275,4.3975,13.195,8.4625,0.3025,1.365,0.3325,0.3475,95.65,8.835,3.281,9.3675,259.58,17.65,150.75,568.4,3.22,19.135
9/20/2014 19:00,0.2519,263.0776,2.0887,4.8007,108.2044,19.23275,245.225,275.575,179.25,-33.4975,-19.6,197.4,4.34,13.0225,9.18,0.3025,1.3575,0.3275,0.345,95.95,8.855,3.2745,9.5425,249.74,19.94,150.58,567.9,3.22,19.205
9/20/2014 20:00,0.2991,269.2488,2.223,5.097,97.7059,19.27725,243.625,273.525,177.75,-33.93,-19.75,203.275,4.3075,12.92,8.9275,0.3025,1.3625,0.32,0.3375,96,8.85,3.26725,9.84,254.52,15.36,166.59,564.6,3.2025,19.245
9/20/2014 21:00,0.365,274.1298,2.4372,6.1007,101.2876,19.32375,244,273.675,178,-34.1675,-19.8,208.65,4.2525,12.76,9.1625,0.3,1.355,0.315,0.335,95.95,8.8375,3.296,9.15,248.98,16.95,151.79,559.5,3.22,19.3025
9/20/2014 22:00,0.4272,275.7817,2.6658,5.4459,103.5562,19.35275,245.175,274.85,178.5,-33.925,-19.75,211.025,4.2625,12.79,8.715,0.3075,1.375,0.295,0.3125,95.725,8.8125,3.30475,9.515,230.45,13.99,148.49,563.5,3.2375,19.3225
9/20/2014 23:00,0.4805,276.3449,2.8602,6.3229,111.3169,19.35275,247.475,277.425,180.5,-34.3975,-19.9,212.875,4.23,12.6825,9.085,0.3375,1.515,0.2925,0.31,95.35,8.7775,3.31125,9.995,235.72,18.5,149.61,558.9,3.255,19.325
9/21/2014 0:00,0.5128,278.9846,2.9623,6.2185,130.3124,19.3435,249.35,279.575,181.5,-33.705,-19.7,213.3,4.28,12.845,9.4825,0.34,1.5325,0.3,0.3175,95.475,8.7875,3.3055,10.07,244.56,21.34,169.52,563.2,3.2375,19.315
9/21/2014 1:00,0.5772,284.3134,3.2327,6.2636,137.2801,19.349,248.05,278.075,180.75,-32.9025,-19.475,212.6,4.185,12.555,8.4225,0.34,1.53,0.3125,0.3275,95.225,8.765,3.27625,8.3375,271.08,22.6,159.54,554.6,3.22,19.3225
9/21/2014 2:00,0.6478,289.0355,3.5082,6.5055,152.8908,19.336,244.125,273.775,178,-32.69,-19.425,203.325,4.22,12.665,8.1975,0.3425,1.5325,0.305,0.325,95.05,8.7525,3.2285,8.605,232.07,17.04,151.71,557.2,3.1675,19.3075
9/21/2014 3:00,0.6878,291.4637,3.8482,5.5342,171.4008,19.32125,245.575,275.425,179,-32.3675,-19.325,203.775,4.1675,12.505,7.86,0.325,1.465,0.295,0.3125,94.975,8.7475,3.169,8.86,227.93,14.05,145.37,554.5,3.065,19.2925
9/21/2014 4:00,0.5919,290.8958,3.7697,5.3262,192.4992,19.30875,242.6,272.225,177,-32.9725,-19.45,203.85,4.1225,12.37,9.345,0.32,1.445,0.3,0.32,94.625,8.715,3.13025,9.9425,242.57,14.93,163.81,549.3,3.035,19.2825
9/21/2014 5:00,0.4296,296.8407,3.2118,4.3547,197.2571,19.2945,242.225,271.85,176.5,-33.13,-19.55,207.075,4.1725,12.515,9.2375,0.33,1.4825,0.295,0.3125,94.7,8.73,3.093,9.645,259.66,14.82,156.02,554.3,3.02,19.2675
9/21/2014 6:00,0.3439,311.5061,2.8735,5.3944,205.0091,19.306,243.8,273.6,178,-33.97,-19.775,213.675,4.29,12.865,11.755,0.3475,1.5625,0.34,0.3525,95.1,8.76,3.0795,12.8525,271.42,16.71,162.93,564.7,3.02,19.2825
9/21/2014 7:00,0.2791,334.3439,2.2874,5.7981,209.1006,19.32575,244.2,273.9,178,-34.16,-19.825,216.525,4.155,12.465,10.51,0.335,1.52,0.31,0.3225,94.825,8.7325,3.085,10.7075,266.85,14.78,153.5,554.2,3,19.2975
9/21/2014 8:00,0.3109,351.8312,2.2753,6.5252,211.27,19.35375,236.125,264.65,172,-34.9225,-20.05,219.9,3.6775,11.0275,7.7275,0.285,1.29,0.25,0.2625,93.925,8.65,3.1395,8.26,218.67,11.25,138.76,515.4,3.065,19.33
9/21/2014 9:00,0.4188,16.3565,2.5712,7.0501,217.65,19.364,234.4,262.7,170.5,-34.8375,-20,215.925,3.4325,10.2975,7.4,0.275,1.255,0.235,0.25,93.95,8.645,3.1435,7.745,205.25,12.15,146.94,494.1,3.02,19.335
9/21/2014 10:00,0.4346,30.6782,2.6183,6.3291,225.2278,19.359,228.45,256.05,166.5,-35.2525,-20.125,213.2,3.02,9.0675,7.4,0.275,1.245,0.2125,0.2275,94.15,8.665,3.1395,7.645,215.3,12.29,137.36,461.2,3.05,19.33
9/21/2014 11:00,0.4071,42.4927,2.555,5.7755,222.6746,19.36525,228.475,256.025,166.25,-34.9025,-20.025,212.75,3.1025,9.3025,7.3175,0.2625,1.18,0.185,0.1975,94.225,8.67,3.1625,7.7225,200.79,11.63,131.34,467.7,3.05,19.3375
9/21/2014 12:00,0.3927,47.6364,2.5028,7.0337,211.2804,19.33425,231.55,259.65,168.5,-34.675,-19.95,211.2,3.1075,9.3225,8.385,0.2475,1.125,0.2325,0.2475,94.625,8.7125,3.13275,9.0075,214.75,11.27,126.53,466.9,3.065,19.3075
9/21/2014 13:00,0.4472,48.2233,2.6498,6.9279,216.9034,19.324,229.925,257.875,167.5,-34.9475,-20.05,208.75,3.0375,9.1175,10.1025,0.26,1.18,0.275,0.2925,94.925,8.7425,3.12075,10.915,216,14.97,138.21,460.4,3.0825,19.2975
9/21/2014 14:00,0.456,50.7316,2.7013,6.4944,221.7913,19.29175,235.375,264.175,171.75,-31.795,-19.15,203.1,3.345,10.035,14.755,0.3475,1.5525,0.415,0.43,96.9,8.9275,3.06775,15.2025,267.79,21.52,161.96,483,3.03,19.2625
9/21/2014 15:00,0.4249,52.0816,2.6209,6.3916,215.6148,19.23825,241.425,271.275,176.5,-29.5025,-18.5,203.175,4.11,12.3275,12.0025,0.4525,2.03,0.65,0.665,100.4,9.2625,2.9895,12.28,317.7,28.87,235.13,546.9,2.945,19.215
9/21/2014 16:00,0.411,51.6006,2.5515,7.4727,226.7724,19.25325,243.125,273.125,177.25,-31.175,-18.975,201.575,4.43,13.2875,11.935,0.4625,2.07,0.7075,0.725,101.7,9.3825,2.947,12.6025,357.57,32.27,202.03,574.2,2.895,19.2275
9/21/2014 17:00,0.4543,49.3881,2.6494,8.5489,220.5142,19.23775,254.275,285.725,185.75,-30.94,-18.9,201.6,5.07,15.205,16.1225,0.585,2.62,0.93,0.95,103.2,9.52,2.872,16.6825,448.57,37.76,261.37,623.7,2.8275,19.21
9/21/2014 18:00,0.5186,46.0037,2.8154,8.7538,217.1644,19.2175,255.6,287.325,186.5,-32.7275,-19.425,200.15,5.335,16.0075,17.135,0.63,2.8175,1.0725,1.0925,103.55,9.56,2.80525,20.305,472.64,48.2,248.7,644.3,2.71,19.19
9/21/2014 19:00,0.5035,42.9419,2.7948,8.6061,220.1375,19.1915,252.975,284.525,185,-32.2625,-19.275,197.525,5.38,16.1375,21.655,0.6725,3.005,1.0925,1.1075,103.725,9.5775,2.77175,22.6475,490.41,50.78,287.57,647.6,2.7075,19.16
