timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,pH,pH_flags,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen_saturation_flags,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags,NO3M_suna,NO3M_suna_flags,NO3_suna,NO3_suna_flags
6/26/2016 13:46,4.9,1 1 1 1,4.053,1 1 1 1,203.4,1 2 1 2,24.03,1 1 1 1,1018.257,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,63.12,1 1 1 1,0.8841,1 1 1 1
6/26/2016 14:01,4.9,1 1 1 1,3.998,1 1 1 1,198.5,1 2 1 2,24.44,1 1 1 1,1018.179,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,63.53,1 1 1 1,0.8898,1 1 1 1
6/26/2016 14:16,5.1,1 1 1 1,4.174,1 1 1 1,203.2,1 2 1 2,24.58,1 1 1 1,1018.171,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,65.2,1 1 1 1,0.9132,1 1 1 1
6/26/2016 14:31,5.4,1 1 1 1,4.226,1 1 4 1,203.7,1 2 1 2,24.82,1 1 1 1,1018.128,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,65.1,1 1 1 1,0.9118,1 1 1 1
6/26/2016 14:46,5.1,1 1 1 1,4.113,1 1 4 1,193.7,1 2 1 2,25.24,1 1 1 1,1017.863,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,64.16,1 1 1 1,0.8986,1 1 1 1
6/26/2016 15:01,5,1 1 1 1,4.109,1 1 4 1,194.2,1 2 1 2,25.64,1 1 1 1,1017.587,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,63.93,1 1 1 1,0.8955,1 1 1 1
6/26/2016 15:16,5.4,1 1 1 1,4.093,1 1 4 1,198.6,1 2 1 2,25.97,1 1 1 1,1017.463,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,63.15,1 1 1 1,0.8845,1 1 1 1
6/26/2016 15:31,5.6,1 1 1 1,4.163,1 1 4 1,212,1 2 1 2,26.29,1 1 1 1,1017.447,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,65.29,1 1 1 1,0.9145,1 1 1 1
6/26/2016 15:46,5.2,1 1 1 1,3.613,1 1 1 1,232.1,1 2 1 2,26.48,1 1 1 1,1017.444,1 1 3 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,63.69,1 1 1 1,0.892,1 1 1 1
6/26/2016 16:01,5.9,1 1 1 1,4.281,1 1 1 1,236.3,1 2 1 2,26.62,1 1 1 1,1017.502,1 1 3 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,64.04,1 1 1 1,0.8969,1 1 1 1
6/26/2016 16:16,5.2,1 1 1 1,4.173,1 1 1 1,229.9,1 2 1 2,26.77,1 1 1 1,1017.478,1 1 3 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,66.55,1 1 1 1,0.9321,1 1 1 1
6/26/2016 16:31,4.7,1 1 1 1,3.36,1 1 1 1,224.7,1 2 1 2,26.98,1 1 1 1,1017.34,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,66.39,1 1 1 1,0.93,1 1 1 1
6/26/2016 16:46,3.5,1 1 1 1,2.334,1 1 1 1,220.6,1 2 1 2,27.3,1 1 1 1,1017.147,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,65.39,1 1 1 1,0.9159,1 1 1 1
6/26/2016 17:01,3.8,1 1 1 1,2.136,1 1 1 1,232.4,1 2 1 2,27.5,1 1 1 1,1016.963,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,67.29,1 1 1 1,0.9425,1 1 1 1
6/26/2016 17:16,4.5,1 1 1 1,3.487,1 1 1 1,223.9,1 2 1 2,27.32,1 1 1 1,1016.919,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,67.16,1 1 1 1,0.9407,1 1 1 1
6/26/2016 17:31,3.3,1 1 1 1,2.511,1 1 1 1,221,1 2 1 2,27.32,1 1 1 1,1016.905,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,67.73,1 1 1 1,0.9487,1 1 1 1
6/26/2016 17:46,3.7,1 1 1 1,2.929,1 1 1 1,216.1,1 2 1 2,27.46,1 1 1 1,1016.563,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,67.26,1 1 1 1,0.9422,1 1 1 1
6/26/2016 18:01,3.1,1 1 1 1,2.276,1 1 1 1,213.2,1 2 1 2,27.7,1 1 1 1,1016.187,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,68.26,1 1 1 1,0.9561,1 1 1 1
6/26/2016 18:16,3.2,1 1 1 1,2.051,1 1 1 1,212.2,1 2 1 2,28.11,1 3 1 1,1015.88,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,68.79,1 1 1 1,0.9635,1 1 1 1
6/26/2016 18:31,3.9,1 1 1 1,3.116,1 1 1 1,205.8,1 2 1 2,28.05,1 3 1 1,1015.336,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,69.06,1 1 1 1,0.9673,1 1 1 1
6/26/2016 18:46,4.9,1 1 1 1,3.659,1 1 1 1,230.6,1 2 1 2,28.06,1 3 1 1,1015.287,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,69.5,1 1 1 1,0.9735,1 1 1 1
6/26/2016 19:01,6.4,1 1 1 1,4.676,1 1 1 1,235.1,1 2 1 2,27.45,1 1 1 1,1015.342,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,69.32,1 1 1 1,0.971,1 1 1 1
6/26/2016 19:16,5.5,1 1 1 1,4.323,1 1 1 1,232.3,1 2 1 2,27.31,1 1 1 1,1015.21,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,68.81,1 1 1 1,0.9637,1 1 1 1
6/26/2016 19:31,3.8,1 1 1 1,2.946,1 1 1 1,228.4,1 2 1 2,27.54,1 1 1 1,1014.863,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,69.49,1 1 1 1,0.9734,1 1 1 1
6/26/2016 19:46,5.5,1 1 1 1,4.14,1 1 1 1,227.8,1 2 1 2,27.74,1 1 1 1,1014.742,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,69.14,1 1 1 1,0.9684,1 1 1 1
6/26/2016 20:01,4.9,1 1 1 1,3.517,1 1 1 1,232.9,1 2 1 2,27.75,1 1 1 1,1014.642,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,69.29,1 1 1 1,0.9706,1 1 1 1
6/26/2016 20:16,7.4,1 1 1 1,4.442,1 1 1 1,238.3,1 2 1 2,27.79,1 1 1 1,1014.617,1 1 3 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,67.77,1 1 1 1,0.9493,1 1 1 1
6/26/2016 20:31,7.7,1 1 1 1,6.201,1 1 1 1,239,1 2 1 2,27.34,1 1 1 1,1014.653,1 1 3 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,66.3,1 1 1 1,0.9286,1 1 1 1
6/26/2016 20:46,7.1,1 1 1 1,5.291,1 1 1 1,237,1 2 1 2,26.98,1 1 1 1,1014.643,1 1 3 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,66.06,1 1 1 1,0.9253,1 1 1 1
6/26/2016 21:01,5.7,1 1 1 1,4.091,1 1 1 1,241.1,1 2 1 2,26.96,1 1 1 1,1014.305,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,65.81,1 1 1 1,0.9217,1 1 1 1
6/26/2016 21:16,4.4,1 1 1 1,3.563,1 1 1 1,238.4,1 2 1 2,27.16,1 1 1 1,1014.057,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,65.89,1 1 1 1,0.9228,1 1 1 1
6/26/2016 21:31,4.2,1 1 1 1,3.046,1 1 1 1,245.4,1 2 1 2,27.37,1 1 1 1,1013.773,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,66.02,1 1 1 1,0.9247,1 1 1 1
6/26/2016 21:46,4.8,1 1 1 1,3.563,1 1 1 1,240.2,1 2 1 2,27.44,1 1 1 1,1013.861,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,66.58,1 1 1 1,0.9326,1 1 1 1
6/26/2016 22:01,5.8,1 1 1 1,4.614,1 1 1 1,230.3,1 2 1 2,27.18,1 1 1 1,1014.038,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,67.15,1 1 1 1,0.9406,1 1 1 1
6/26/2016 22:16,7,1 1 1 1,5.098,1 1 1 1,216.8,1 2 1 2,27.14,1 1 1 1,1013.907,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,66.76,1 1 1 1,0.9351,1 1 1 1
6/26/2016 22:31,6,1 1 1 1,4.674,1 1 1 1,218.3,1 2 1 2,26.89,1 1 1 1,1013.951,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,66.32,1 1 1 1,0.9289,1 1 1 1
6/26/2016 22:46,5.5,1 1 1 1,4.286,1 1 1 1,207.9,1 2 1 2,26.65,1 1 1 1,1013.569,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,66.05,1 1 1 1,0.9251,1 1 1 1
6/26/2016 23:01,5.8,1 1 1 3,4.638,1 1 1 1,218.4,1 2 1 2,26.38,1 1 1 1,1013.637,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,65.81,1 1 1 1,0.9217,1 1 1 1
6/26/2016 23:16,14.7,1 1 1 3,7.269,1 1 1 1,229.8,1 2 1 2,25.75,1 1 1 3,1014.366,1 1 1 3,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,65.76,1 1 1 1,0.9211,1 1 1 1
6/26/2016 23:31,14.5,1 1 1 3,9.58,1 1 1 4,254.8,1 2 1 2,22.71,1 1 1 3,1012.326,1 1 1 3,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,63.21,1 1 1 1,0.8854,1 1 1 1
6/26/2016 23:46,7.7,1 1 1 1,4.408,1 1 1 3,255.1,1 2 1 2,22.06,1 1 1 1,1012.426,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.89,1 1 1 1,0.8809,1 1 1 1
6/27/2016 0:01,4.9,1 1 1 1,3.418,1 1 1 1,230.9,1 2 1 2,22.43,1 1 1 1,1015.679,1 1 1 1,0,1 3 1 1,0,1 3 1 1,0,1 3 1 1,0,1 3 1 1,0,1 1 1 1,0,1 3 1 1,0,1 3 1 1,0,1 1 1 1,0,1 1 1 1,0,1 1 1 1,62.71,1 1 1 1,0.8784,1 1 1 1
6/27/2016 0:16,5,1 1 1 1,3.309,1 1 1 1,218.9,1 2 1 2,22.66,1 1 1 1,1014.758,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.7,1 1 1 1,0.8782,1 1 1 1
6/27/2016 0:31,3.2,1 1 1 1,2.374,1 1 1 1,226.8,1 2 1 2,22.92,1 1 1 1,1013.571,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.89,1 1 1 1,0.8809,1 1 1 1
6/27/2016 0:46,3.4,1 1 1 1,2.792,1 1 1 1,226.1,1 2 1 2,23.17,1 1 1 1,1013.576,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.73,1 1 1 1,0.8787,1 1 1 1
6/27/2016 1:01,4.4,1 1 1 1,3.27,1 1 1 1,241.5,1 2 1 2,23.38,1 1 1 1,1013.839,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.76,1 1 1 1,0.879,1 1 1 1
6/27/2016 1:16,5,1 1 1 1,3.991,1 1 1 1,243.6,1 2 1 2,23.41,1 1 1 1,1014.188,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.69,1 1 1 1,0.878,1 1 1 1
6/27/2016 1:31,4.3,1 1 1 1,2.988,1 1 1 1,225.7,1 2 1 2,23.44,1 1 1 1,1014.404,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.51,1 1 1 1,0.8755,1 1 1 1
6/27/2016 1:46,4.2,1 1 1 1,3.098,1 1 1 1,219.7,1 2 1 2,23.51,1 1 1 1,1014.332,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.24,1 1 1 1,0.8718,1 1 1 1
6/27/2016 2:01,4.8,1 1 1 1,3.688,1 1 1 1,226.6,1 2 1 2,23.47,1 1 1 1,1014.559,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,61.02,1 1 1 1,0.8547,1 1 1 1
6/27/2016 2:16,5.5,1 1 1 1,4.108,1 1 1 1,242.4,1 2 1 2,23.38,1 1 1 1,1014.878,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,61.56,1 1 1 1,0.8622,1 1 1 1
6/27/2016 2:31,6.2,1 1 1 1,4.431,1 1 1 1,247.4,1 2 1 2,23.32,1 1 1 1,1015.505,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,61.76,1 1 1 1,0.8651,1 1 1 1
6/27/2016 2:46,6.5,1 1 1 1,4.762,1 1 1 1,240.4,1 2 1 2,23.25,1 1 1 1,1015.773,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.09,1 1 1 1,0.8697,1 1 1 1
6/27/2016 3:01,7,1 1 1 1,5.541,1 1 1 1,233.1,1 2 1 2,23.04,1 1 1 1,1015.921,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,61.74,1 1 1 1,0.8648,1 1 1 1
6/27/2016 3:16,6.8,1 1 1 1,5.324,1 1 1 1,230.4,1 2 1 2,22.85,1 1 1 1,1015.807,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,61.62,1 1 1 1,0.8631,1 1 1 1
6/27/2016 3:31,6.4,1 1 1 1,5.031,1 1 1 1,236.4,1 2 1 2,22.78,1 1 1 1,1015.641,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,61,1 1 1 1,0.8545,1 1 1 1
6/27/2016 3:46,7.4,1 1 1 1,5.707,1 1 1 1,232.4,1 2 1 2,22.73,1 1 1 1,1015.776,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,61,1 1 1 1,0.8545,1 1 1 1
6/27/2016 4:01,7.3,1 1 1 1,5.171,1 1 1 1,238.9,1 2 1 2,22.71,1 1 1 1,1015.859,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.14,1 1 1 1,0.8704,1 1 1 1
6/27/2016 4:16,6.5,1 1 1 1,4.997,1 1 1 1,242.6,1 2 1 2,22.64,1 1 1 1,1015.83,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.49,1 1 1 1,0.8752,1 1 1 1
6/27/2016 4:31,6.5,1 1 3 1,4.934,1 1 3 1,244,1 2 1 2,22.57,1 1 1 1,1015.729,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,60.57,1 1 1 1,0.8484,1 1 1 1
6/27/2016 4:46,6.4,1 1 3 1,4.942,1 1 3 1,254,1 2 1 2,22.47,1 1 1 1,1015.702,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,59.32,1 1 1 1,0.8309,1 1 1 1
6/27/2016 5:01,6.4,1 1 3 1,4.978,1 1 3 1,255.6,1 2 1 2,22.36,1 1 1 1,1015.617,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,59.07,1 1 1 1,0.8274,1 1 1 1
6/27/2016 5:16,6.7,1 1 1 1,5.508,1 1 1 1,253.6,1 2 1 2,22.21,1 1 1 1,1015.723,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,59.15,1 1 1 1,0.8285,1 1 1 1
6/27/2016 5:31,7,1 1 1 1,5.848,1 1 1 1,246.6,1 2 1 2,22.05,1 1 1 1,1015.877,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,59.62,1 1 1 1,0.835,1 1 1 1
6/27/2016 5:46,6.9,1 1 1 1,5.636,1 1 1 1,235.6,1 2 1 2,21.98,1 1 1 1,1015.964,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.93,1 1 1 1,0.8814,1 1 1 1
6/27/2016 6:01,6.3,1 1 1 1,5.144,1 1 1 1,233.1,1 2 1 2,21.93,1 1 1 1,1016.003,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,64.36,1 1 1 1,0.9015,1 1 1 1
6/27/2016 6:16,7.1,1 1 1 1,5.466,1 1 1 1,238.2,1 2 1 2,21.88,1 1 1 1,1016.082,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,64.4,1 1 1 1,0.902,1 1 1 1
6/27/2016 6:31,7.3,1 1 1 1,5.54,1 1 1 1,244.1,1 2 1 2,21.74,1 1 1 1,1015.953,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,64.22,1 1 1 1,0.8995,1 1 1 1
6/27/2016 6:46,7.1,1 1 1 1,5.557,1 1 1 1,247.3,1 2 1 2,21.52,1 1 1 1,1015.783,1 1 1 1,0,1 3 1 1,0,1 3 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 3 4 1,0,1 3 4 1,0,1 1 4 1,0,1 1 4 1,0,1 1 4 1,62.9,1 1 1 1,0.881,1 1 1 1
