timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,ph,ph_mV,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags
7/31/2015 18:31,8.6,1 1 1 1,6.886,1 1 1 1,258.6,1 2 1 2,26.92,1 1 1 1,1012.357,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 18:46,11,1 1 1 1,8.02,1 1 1 1,264.1,1 2 1 2,27.01,1 1 1 1,1012.18,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 19:01,10.9,1 1 1 1,8.06,1 1 1 1,264.2,1 2 1 2,27.04,1 1 1 1,1012.058,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 19:16,9.2,1 1 1 1,7.324,1 1 1 1,256.4,1 2 1 2,27.07,1 1 3 1,1011.878,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 19:31,10,1 1 1 1,8.1,1 1 1 1,259.3,1 2 1 2,27.1,1 1 3 1,1011.798,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 19:46,9.2,1 1 1 1,7.193,1 1 1 1,258.4,1 2 1 2,27.08,1 1 3 1,1011.687,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 20:01,11.9,1 1 1 1,7.6,1 1 1 1,260.2,1 2 1 2,27.19,1 1 1 1,1011.587,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 20:16,11.1,1 1 1 1,7.931,1 1 1 1,259.7,1 2 1 2,27.2,1 1 3 1,1011.048,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 20:31,10.2,1 1 1 1,7.856,1 1 1 1,259.2,1 2 1 2,27.22,1 1 3 1,1010.659,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 20:46,11.1,1 1 1 1,7.766,1 1 1 1,261.5,1 2 1 2,27.17,1 1 3 1,1010.511,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 21:01,10.1,1 1 1 1,7.996,1 1 1 1,264,1 2 1 2,27.11,1 1 1 1,1010.549,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 21:16,9.6,1 1 1 1,7.659,1 1 1 1,263,1 2 1 2,27.14,1 1 1 1,1010.793,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 21:31,11.2,1 1 1 1,8.23,1 1 1 1,270.6,1 2 1 2,27.19,1 1 1 1,1010.943,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 21:46,10,1 1 1 1,8.01,1 1 1 1,276.4,1 2 1 2,27.17,1 1 1 1,1010.818,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 22:01,10.4,1 1 1 1,8.26,1 1 1 1,277.2,1 2 1 2,27.2,1 1 1 1,1010.655,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 22:16,9.7,1 1 1 1,7.638,1 1 1 1,282.5,1 2 1 2,27.03,1 1 1 1,1010.644,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 22:31,12.2,1 1 1 1,8.94,1 1 1 1,284,1 2 1 2,27.1,1 1 1 1,1010.62,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 22:46,12.3,1 1 1 1,9.26,1 1 1 1,285.5,1 2 1 2,27.07,1 1 1 1,1010.503,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 23:01,10.7,1 1 1 1,8.55,1 1 1 1,286.9,1 2 1 2,27.02,1 1 1 1,1010.45,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 23:16,11.5,1 1 1 1,8.7,1 1 1 1,288.1,1 2 1 2,26.87,1 1 1 1,1010.599,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 23:31,13.4,1 1 1 1,10.28,1 1 1 1,289.8,1 2 1 2,26.76,1 1 1 1,1010.702,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/31/2015 23:46,13.1,1 1 1 1,9.66,1 1 1 1,290.4,1 2 1 2,26.52,1 1 1 1,1010.634,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 0:01,12,1 1 1 1,9.52,1 1 1 1,288.5,1 2 1 2,26.29,1 1 1 1,1010.623,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 0:16,10.8,1 1 1 1,8.34,1 1 1 1,287.9,1 2 1 2,26.22,1 1 1 1,1010.621,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 0:31,11.2,1 1 1 1,8.21,1 1 1 1,287.9,1 2 1 2,26.08,1 1 1 1,1010.844,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 0:46,11.7,1 1 1 1,9.13,1 1 1 1,287,1 2 1 2,26.01,1 1 1 1,1011.01,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 1:01,11,1 1 1 1,8.49,1 1 1 1,285.4,1 2 1 2,25.79,1 1 1 1,1010.853,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 1:16,10.3,1 1 1 1,8.04,1 1 1 1,290.6,1 2 1 2,25.54,1 1 1 1,1010.646,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 1:31,9.7,1 1 1 1,7.75,1 1 1 1,288.8,1 2 1 2,25.41,1 1 1 1,1010.908,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 1:46,10,1 1 1 1,7.956,1 1 1 1,294.3,1 2 1 2,25.25,1 1 1 1,1011.059,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 2:01,10.9,1 1 1 1,9.04,1 1 1 1,296,1 2 1 2,25.16,1 1 1 1,1011.396,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 2:16,11.9,1 1 1 1,9.04,1 1 1 1,290.2,1 2 1 2,24.97,1 1 1 1,1011.541,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 2:31,11.6,1 1 1 1,9.39,1 1 1 1,291.2,1 2 1 2,24.77,1 1 1 1,1011.627,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 2:46,11.5,1 1 1 1,9.48,1 1 1 1,293.5,1 2 1 2,24.56,1 1 1 1,1011.397,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 3:01,11.1,1 1 1 1,9.25,1 1 1 1,290.9,1 2 1 2,24.46,1 1 1 1,1011.344,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 3:16,12.9,1 1 1 1,9.18,1 1 1 1,292.6,1 2 1 2,24.28,1 1 1 1,1011.531,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 3:31,12.2,1 1 1 1,9.61,1 1 1 1,293.9,1 2 1 2,24.2,1 1 1 1,1011.794,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 3:46,11.4,1 1 1 1,9.13,1 1 1 1,291.9,1 2 1 2,24.08,1 1 1 1,1011.867,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 4:01,12.1,1 1 1 1,9.55,1 1 1 1,290.8,1 2 1 2,23.99,1 1 1 1,1011.811,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 4:16,11.6,1 1 1 1,9.1,1 1 1 1,292.2,1 2 1 2,23.96,1 1 1 1,1011.693,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 4:31,11,1 1 1 1,8.76,1 1 1 1,289.4,1 2 1 2,23.77,1 1 1 1,1011.593,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 4:46,12.1,1 1 1 1,9.32,1 1 1 1,290.5,1 2 1 2,23.66,1 1 1 1,1011.818,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 5:01,11.8,1 1 1 1,9.48,1 1 1 1,295,1 2 1 2,23.51,1 1 1 1,1012.008,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 5:16,11.1,1 1 1 1,8.99,1 1 1 1,289.8,1 2 1 2,23.36,1 1 1 1,1012.077,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 5:31,11.1,1 1 1 1,8.8,1 1 1 1,288.6,1 2 1 2,23.03,1 1 1 1,1012.062,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 5:46,11,1 1 1 1,9.04,1 1 1 1,293.6,1 2 1 2,22.92,1 1 1 1,1011.989,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 6:01,11.2,1 1 1 1,9.06,1 1 1 1,295.3,1 2 1 2,22.74,1 1 1 1,1012.107,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 6:16,11,1 1 1 1,8.86,1 1 1 1,293.9,1 2 1 2,22.68,1 1 1 1,1012.08,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 6:31,10.3,1 1 1 1,8.48,1 1 1 1,291.1,1 2 1 2,22.62,1 1 1 1,1011.894,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 6:46,9.9,1 1 1 1,7.43,1 1 1 1,291.4,1 2 1 2,22.56,1 1 1 1,1011.614,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 7:01,10.4,1 1 1 1,8.11,1 1 1 1,284.9,1 2 1 2,22.43,1 1 1 1,1011.684,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 7:16,10.4,1 1 1 1,8.16,1 1 1 1,285.2,1 2 1 2,22.41,1 1 1 1,1011.903,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 7:31,9.8,1 1 1 1,8.04,1 1 1 1,286.1,1 2 1 2,22.29,1 1 1 1,1011.943,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 7:46,8.8,1 1 1 1,7.272,1 1 1 1,282.5,1 2 1 2,22.13,1 1 1 1,1011.828,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 8:01,9.3,1 1 1 1,7.556,1 1 1 1,282.7,1 2 1 2,22.02,1 1 1 1,1011.735,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 8:16,10.8,1 1 1 1,7.987,1 1 1 1,278.3,1 2 1 2,22.16,1 1 1 1,1011.738,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 8:31,10.1,1 1 1 1,8.65,1 1 1 1,281.5,1 2 1 2,22.08,1 1 1 1,1011.827,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 8:46,11.4,1 1 1 1,8.62,1 1 1 1,284.5,1 2 1 2,21.86,1 1 1 1,1011.661,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 9:01,10.6,1 1 1 1,8.57,1 1 1 1,285.6,1 2 1 2,21.56,1 1 1 1,1011.72,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 9:16,10.5,1 1 1 1,8.25,1 1 1 1,292.9,1 2 1 2,21.5,1 1 1 1,1011.616,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 9:31,9.7,1 1 1 1,7.856,1 1 1 1,296.5,1 2 1 2,21.38,1 1 1 1,1011.662,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 9:46,10.6,1 1 1 1,8.3,1 1 1 1,297.8,1 2 1 2,21.17,1 1 1 1,1011.847,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 10:01,10.5,1 1 1 1,8.02,1 1 1 1,295.5,1 2 1 2,21.13,1 1 1 1,1012.131,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 10:16,11,1 1 1 1,8.53,1 1 1 1,294.5,1 2 1 2,21.06,1 1 1 1,1012.442,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 10:31,10.5,1 1 1 1,8.56,1 1 1 1,295.5,1 2 1 2,20.97,1 1 1 1,1012.494,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 10:46,9.7,1 1 1 1,8.02,1 1 1 1,294.5,1 2 1 2,20.91,1 1 1 1,1012.5,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 11:01,10,1 1 1 1,7.847,1 1 1 1,297.9,1 2 1 2,20.91,1 1 1 1,1012.466,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 11:16,9.6,1 1 1 1,7.496,1 1 1 1,295.7,1 2 1 2,21.05,1 1 1 1,1012.367,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 11:31,9.2,1 1 1 1,7.606,1 1 1 1,296.1,1 2 1 2,21.14,1 1 1 1,1012.563,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 11:46,9,1 1 1 1,7.383,1 1 1 1,293.3,1 2 1 2,21.42,1 1 1 1,1012.655,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 12:01,8.7,1 1 1 1,6.954,1 1 1 1,289.3,1 2 1 2,21.67,1 1 1 1,1012.651,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 12:16,9.6,1 1 1 1,7.099,1 1 1 1,293.3,1 2 1 2,21.72,1 1 1 1,1012.583,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 12:31,9.1,1 1 1 1,6.944,1 1 1 1,289.1,1 2 1 2,21.53,1 1 1 1,1012.659,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 12:46,8.8,1 1 1 1,7.184,1 1 1 1,289.2,1 2 1 2,21.59,1 1 1 1,1012.896,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 13:01,8.8,1 1 1 1,7.061,1 1 1 1,293.4,1 2 1 2,21.52,1 1 1 1,1013.043,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 13:16,8.6,1 1 1 1,6.513,1 1 1 1,291.2,1 2 1 2,21.42,1 1 1 1,1013.15,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 13:31,7.6,1 1 1 1,5.673,1 1 1 1,288.5,1 2 1 2,21.68,1 1 1 1,1013.243,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 13:46,6.6,1 1 1 1,4.873,1 1 1 1,288,1 2 1 2,21.96,1 1 1 1,1013.214,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 14:01,6.7,1 1 1 1,4.756,1 1 1 1,288.7,1 2 1 2,22.3,1 1 1 1,1013.314,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 14:16,5.9,1 1 1 1,3.748,1 1 1 1,289.8,1 2 1 2,22.31,1 1 1 1,1013.289,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 14:31,6.1,1 1 1 1,3.558,1 1 1 1,272,1 2 1 2,22.58,1 1 1 1,1013.223,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 14:46,5.2,1 1 1 1,3.037,1 1 1 1,265.1,1 2 1 2,22.89,1 1 1 1,1013.35,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 15:01,5.1,1 1 1 1,3.578,1 1 1 1,257.3,1 2 1 2,23.2,1 1 1 1,1013.616,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 15:16,5.7,1 1 1 1,3.969,1 1 1 1,250.2,1 2 1 2,23.27,1 1 1 1,1013.853,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 15:31,6.3,1 1 1 1,4.751,1 1 1 1,246,1 2 1 2,23.39,1 1 1 1,1013.748,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 15:46,6.7,1 1 1 1,5.113,1 1 1 1,244.7,1 2 1 2,23.39,1 1 1 1,1013.728,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 16:01,6.3,1 1 1 1,4.982,1 1 1 1,252.9,1 2 1 2,23.55,1 1 1 1,1013.771,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 16:16,6.9,1 1 1 1,4.714,1 1 1 1,251.5,1 2 1 2,23.88,1 1 1 1,1013.673,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 16:31,7.3,1 1 1 1,5.287,1 1 1 1,264,1 2 1 2,24.25,1 1 1 1,1013.389,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
8/1/2015 16:46,7.3,1 1 1 1,5.794,1 1 1 1,258.8,1 2 1 2,24.34,1 1 1 1,1013.042,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
