timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,ph,ph_mV,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags,turbidity_c6,turbidity_c6_flags,phycoerythrin_c6,phycoerythrin_c6_flags,phycocyanin_c6,phycocyanin_c6_flags,chlorophylla_c6,chlorophylla_c6_flags,colored_dissolved_organic_matter_c6,colored_dissolved_organic_matter_c6_flags,depth_c6,depth_c6_flags,water_temperature_c6,water_temperature_c6_flags
UTC,meters per second,NAN,meters per second,NAN,degrees,NAN,degrees Celsius,NAN,mbar,NAN,meters,NAN,degrees Celsius,NAN,millisiemens per centimeter,NAN,NAN,millivolts,NTU,NAN,%,milligrams per liter,milligrams per liter,NAN,RFU,NAN,RFU,NAN,RFU,NAN,NTU,NAN,RFU,NAN,RFU,NAN,RFU,NAN,ppb,NAN,meter,NAN,degrees Celsius,NAN
data logger,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,YSI EXO2,YSI EXO2,NAN,YSI EXO2,YSI EXO2,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN
9/26/2015 16:16,9.8,1 1 1 1,7.087,1 1 3 1,102.4,1 2 1 2,18.83,1 1 1 1,1026.99,1 1 1 1,1.103,1 1 1 1,20.78,1 1 1 1,264.1,1 1 1 1,8.87,1 1 1 1,9.73,1 1 1 1,96.7,1 1 1 1,8.65,1 1 1 1,0.94,1 1 1 1,0.833,1 1 1 1,9.5,1 1 1 1,42.57,1 1 1 1,374.52,1 1 1 1,1122.4,1 1 1 1,382,1 1 1 1,41.92,1 1 1 1,1.23,1 2 2 2,19.61,1 2 2 2
9/26/2015 16:31,9.8,1 1 1 1,7.054,1 1 3 1,102.5,1 2 1 2,18.9,1 1 1 1,1026.92,1 1 1 1,1.106,1 1 1 1,20.8,1 1 1 1,264,1 1 1 1,8.88,1 1 1 1,9.59,1 1 1 1,97.1,1 1 1 1,8.69,1 1 1 1,0.888,1 1 1 1,0.826,1 1 1 1,9.46,1 1 1 1,40.28,1 1 1 1,334.64,1 1 1 1,1221.2,1 1 1 1,422.4,1 1 1 1,39.88,1 1 1 1,1.31,1 2 2 2,19.65,1 2 2 2
9/26/2015 16:46,9.1,1 1 1 1,6.894,1 1 1 1,92.1,1 2 1 2,18.99,1 1 3 1,1026.796,1 1 1 1,1.102,1 1 1 1,20.83,1 1 1 1,263.5,1 1 1 1,8.89,1 1 1 1,9.3,1 1 1 1,97.6,1 1 1 1,8.73,1 1 1 1,0.914,1 1 1 1,0.803,1 1 1 1,9.36,1 1 1 1,39.96,1 1 1 1,294.44,1 1 1 1,1018.4,1 1 1 1,313.96,1 1 1 1,37.56,1 1 1 1,1.31,1 2 2 2,19.65,1 2 2 2
9/26/2015 17:01,9.6,1 1 1 1,7.23,1 1 1 1,86.4,1 2 1 2,18.9,1 1 3 1,1026.75,1 1 1 1,1.106,1 1 1 1,20.84,1 1 1 1,262.1,1 1 1 1,8.88,1 1 1 1,9.54,1 1 1 1,97.6,1 1 1 1,8.73,1 1 1 1,0.907,1 1 1 1,0.837,1 1 1 1,9.34,1 1 1 1,39.94,1 1 1 1,299,1 1 1 1,1117.2,1 1 1 1,399.6,1 1 1 1,38.12,1 1 1 1,1.31,1 2 2 2,19.66,1 2 2 2
9/26/2015 17:16,9.5,1 1 1 1,7.381,1 1 1 1,87.9,1 2 1 2,18.94,1 1 3 1,1026.57,1 1 1 1,1.096,1 1 1 1,20.84,1 1 1 1,260,1 1 1 1,8.89,1 1 1 1,9.61,1 1 1 1,97.7,1 1 1 1,8.73,1 1 1 1,0.913,1 1 1 1,0.838,1 1 1 1,9.29,1 1 1 1,35.76,1 1 1 1,320.68,1 1 1 1,915.6,1 1 1 1,378,1 1 1 1,39.44,1 1 1 1,1.16,1 2 2 2,19.66,1 2 2 2
9/26/2015 17:31,9.8,1 1 1 1,7.69,1 1 1 1,99,1 2 1 2,19.03,1 1 1 1,1026.522,1 1 1 1,1.107,1 1 1 1,20.84,1 1 1 1,263.4,1 1 1 1,8.88,1 1 1 1,9.93,1 1 1 1,97.6,1 1 1 1,8.72,1 1 1 1,0.936,1 1 1 1,0.814,1 1 1 1,9.3,1 1 1 1,42.39,1 1 1 1,242.08,1 1 1 1,1070.8,1 1 1 1,364.4,1 1 1 1,38.32,1 1 1 1,1.23,1 2 2 2,19.69,1 2 2 2
9/26/2015 17:46,10.2,1 1 1 1,7.726,1 1 1 1,96.7,1 2 1 2,19.11,1 1 1 1,1026.499,1 1 1 1,1.102,1 1 1 1,20.86,1 1 1 1,262.9,1 1 1 1,8.89,1 1 1 1,9.63,1 1 1 1,98.1,1 1 1 1,8.76,1 1 1 1,0.963,1 1 1 1,0.805,1 1 1 1,9.26,1 1 1 1,42.08,1 1 1 1,402.84,1 1 1 1,1012.4,1 1 1 1,536.8,1 1 1 1,38.68,1 1 1 1,1.03,1 2 2 2,19.69,1 2 2 2
9/26/2015 18:01,10,1 1 1 1,7.633,1 1 1 1,90.4,1 2 1 2,19.03,1 1 1 1,1026.341,1 1 1 1,1.103,1 1 1 1,20.88,1 1 1 1,262.6,1 1 1 1,8.89,1 1 4 1,9.47,1 1 1 1,98.3,1 1 1 1,8.78,1 1 1 1,0.94,1 1 1 1,0.769,1 1 1 1,9.28,1 1 1 1,35.58,1 1 1 1,306.52,1 1 1 1,1178.4,1 1 1 1,362.4,1 1 1 1,40.2,1 1 1 1,1.31,1 2 2 2,19.72,1 2 2 2
9/26/2015 18:16,10.7,1 1 1 1,8.03,1 1 1 1,93.9,1 2 1 2,18.9,1 1 1 1,1026.201,1 1 1 1,1.092,1 1 1 1,20.9,1 1 1 1,262.4,1 1 1 1,8.89,1 1 4 1,9.38,1 1 1 1,98.5,1 1 1 1,8.8,1 1 1 1,0.884,1 1 1 1,0.748,1 1 1 1,9.23,1 1 1 1,34.68,1 1 1 1,299.04,1 1 1 1,1004,1 1 1 1,410,1 1 1 1,40.52,1 1 1 1,1.1,1 2 2 2,19.7,1 2 2 2
9/26/2015 18:31,10.6,1 1 1 1,7.928,1 1 1 1,90.5,1 2 1 2,18.91,1 1 1 1,1026.01,1 1 1 1,1.1,1 1 1 1,20.89,1 1 1 1,261.8,1 1 1 1,8.89,1 1 4 1,9.83,1 1 1 1,98.2,1 1 1 1,8.77,1 1 1 1,1.021,1 1 1 1,0.781,1 1 1 1,9.27,1 1 1 1,39.67,1 1 1 1,289.76,1 1 1 1,1027.6,1 1 1 1,321.4,1 1 1 1,34.36,1 1 1 1,1.16,1 2 2 2,19.7,1 2 2 2
9/26/2015 18:46,12.2,1 1 1 1,8.74,1 1 1 1,92.5,1 2 1 2,17.79,1 1 1 1,1024.247,1 1 1 1,1.1,1 1 1 1,20.88,1 1 1 1,263.1,1 1 1 1,8.89,1 1 4 1,10.32,1 1 1 1,98.1,1 1 1 1,8.77,1 1 1 1,1.077,1 1 1 1,0.83,1 1 1 1,9.33,1 1 1 1,39.59,1 1 1 1,357.12,1 1 1 1,1185.2,1 1 1 1,306.12,1 1 1 1,38.52,1 1 1 1,1.23,1 2 2 2,19.72,1 2 2 2
9/26/2015 19:01,11.8,1 1 1 1,8.44,1 1 1 1,91.7,1 2 1 2,16.37,1 1 1 3,1023.273,1 1 1 3,1.096,1 1 1 1,20.9,1 1 1 1,262.8,1 1 1 1,8.89,1 1 4 1,9.76,1 1 1 1,98.5,1 1 1 1,8.79,1 1 1 1,1.005,1 1 1 1,0.809,1 1 1 1,9.32,1 1 1 1,32.82,1 1 1 1,371,1 1 1 1,979.6,1 1 1 1,327.44,1 1 1 1,40.04,1 1 1 1,1.23,1 2 2 2,19.73,1 2 2 2
9/26/2015 19:16,10.8,1 1 1 1,8.35,1 1 1 1,91.8,1 2 1 2,16.76,1 1 1 1,1025.532,1 1 1 3,1.089,1 1 1 1,20.91,1 1 1 1,262.3,1 1 1 1,8.89,1 1 4 1,9.61,1 1 1 1,98.8,1 1 1 1,8.82,1 1 1 1,1.025,1 1 1 1,0.824,1 1 1 1,9.32,1 1 1 1,41.04,1 1 1 1,259.36,1 1 1 1,1240,1 1 1 1,321.8,1 1 1 1,35.6,1 1 1 1,1.1,1 2 2 2,19.73,1 2 2 2
9/26/2015 19:31,11.6,1 1 1 1,8.55,1 1 1 1,91.5,1 2 1 2,17.06,1 1 1 1,1025.362,1 1 1 1,1.087,1 1 1 1,20.91,1 1 1 1,262.3,1 1 1 1,8.89,1 1 4 1,9.75,1 1 1 1,98.8,1 1 3 1,8.82,1 1 3 1,1.033,1 1 1 1,0.834,1 1 1 1,9.32,1 1 1 1,46.44,1 1 1 1,331.68,1 1 1 1,1166.8,1 1 1 1,322.52,1 1 1 1,40.28,1 1 1 1,1.23,1 2 2 2,19.75,1 2 2 2
9/26/2015 19:46,11.6,1 1 1 1,9.01,1 1 1 1,90.4,1 2 1 2,17.27,1 1 1 1,1025.178,1 1 1 1,1.083,1 1 1 1,20.92,1 1 1 1,261.8,1 1 1 1,8.89,1 1 4 1,9.86,1 1 1 1,98.8,1 1 3 1,8.82,1 1 3 1,1.01,1 1 1 1,0.82,1 1 1 1,9.33,1 1 1 1,44.52,1 1 1 1,333.12,1 1 1 1,1105.6,1 1 1 1,372.8,1 1 1 1,38.48,1 1 1 1,1.31,1 2 2 2,19.74,1 2 2 2
9/26/2015 20:01,12.2,1 1 1 1,9.35,1 1 1 1,86.8,1 2 1 2,17.48,1 1 1 1,1025.077,1 1 1 1,1.088,1 1 1 1,20.92,1 1 4 1,263,1 1 1 1,8.89,1 1 4 1,10.17,1 1 1 1,98.8,1 1 3 1,8.82,1 1 3 1,1.018,1 1 1 1,0.834,1 1 1 1,9.37,1 1 1 1,42.49,1 1 1 1,270.16,1 1 1 1,1001.6,1 1 1 1,318.56,1 1 1 1,38.24,1 1 1 1,1.23,1 2 2 2,19.74,1 2 2 2
9/26/2015 20:16,12.1,1 1 1 1,9.43,1 1 1 1,85.4,1 2 1 2,16.71,1 1 1 1,1024.728,1 1 1 1,1.086,1 1 1 1,20.92,1 1 4 1,263.1,1 1 1 1,8.88,1 1 1 1,10.49,1 1 1 1,98.7,1 1 1 1,8.81,1 1 1 1,0.973,1 1 1 1,0.859,1 1 1 1,9.35,1 1 1 1,43.66,1 1 1 1,252.24,1 1 1 1,1062.8,1 1 1 1,352.8,1 1 1 1,37.92,1 1 1 1,1.23,1 2 2 2,19.74,1 2 2 2
9/26/2015 20:31,12.6,1 1 1 1,9.16,1 1 1 1,87.2,1 2 1 2,16.45,1 1 1 1,1023.992,1 1 1 1,1.076,1 1 1 1,20.92,1 1 4 1,262.1,1 1 1 1,8.88,1 1 4 1,11.01,1 1 1 1,98.6,1 1 1 1,8.79,1 1 1 1,1.053,1 1 1 1,0.817,1 1 1 1,9.33,1 1 1 1,50.47,1 1 1 1,299.12,1 1 1 1,964.4,1 1 1 1,321.8,1 1 1 1,36.2,1 1 1 1,1.16,1 2 2 2,19.74,1 2 2 2
9/26/2015 20:46,11.8,1 1 1 1,9.23,1 1 1 1,89.9,1 2 1 2,16.41,1 1 1 1,1023.737,1 1 1 1,1.086,1 1 1 1,20.92,1 1 4 1,262.4,1 1 1 1,8.88,1 1 4 1,11.25,1 1 1 1,98.8,1 1 1 1,8.81,1 1 1 1,0.958,1 1 1 1,0.873,1 1 1 1,9.33,1 1 1 1,39.47,1 1 1 1,437.08,1 1 1 1,860,1 1 1 1,331.36,1 1 1 1,35.44,1 1 1 1,1.23,1 2 2 2,19.74,1 2 2 2
9/26/2015 21:01,12.1,1 1 1 1,8.98,1 1 1 1,89.8,1 2 1 2,16.72,1 1 1 1,1024.809,1 1 1 1,1.082,1 1 1 1,20.92,1 1 4 1,262.7,1 1 1 1,8.88,1 1 4 1,11.85,1 1 1 1,98.7,1 1 1 1,8.81,1 1 1 1,1.026,1 1 1 1,0.871,1 1 1 1,9.37,1 1 1 1,42.82,1 1 1 1,273.4,1 1 1 1,1121.2,1 1 1 1,367.6,1 1 1 1,36.08,1 1 1 1,0.96,1 2 2 2,19.74,1 2 2 2
9/26/2015 21:16,12.2,1 1 1 1,9.55,1 1 1 1,96.1,1 2 1 2,17.14,1 1 1 1,1024.629,1 1 1 1,1.08,1 1 1 1,20.92,1 1 4 1,262.9,1 1 1 1,8.88,1 1 4 1,12.49,1 1 1 1,98.6,1 1 1 1,8.8,1 1 1 1,0.935,1 1 1 1,0.867,1 1 1 1,9.31,1 1 1 1,35.29,1 1 1 1,268.44,1 1 1 1,1322.4,1 1 1 1,315.56,1 1 1 1,37.52,1 1 1 1,1.23,1 2 2 2,19.74,1 2 2 2
9/26/2015 21:31,12.5,1 1 1 1,9.58,1 1 1 1,94.9,1 2 1 2,17.06,1 1 1 1,1024.179,1 1 1 1,1.079,1 1 1 1,20.92,1 1 4 1,263.3,1 1 1 1,8.88,1 1 4 1,12.03,1 1 1 1,98.8,1 1 1 1,8.82,1 1 1 1,0.974,1 1 1 1,0.878,1 1 1 1,9.28,1 1 1 1,37.2,1 1 1 1,359,1 1 1 1,991.6,1 1 1 1,329.84,1 1 1 1,37.16,1 1 1 1,1.31,1 2 2 2,19.74,1 2 2 2
9/26/2015 21:46,14,1 1 1 1,10.09,1 1 1 1,95.7,1 2 1 2,16.96,1 1 1 1,1024.358,1 1 1 1,1.073,1 1 1 1,20.92,1 1 4 1,263.2,1 1 1 1,8.88,1 1 4 1,11.78,1 1 1 1,98.9,1 1 1 1,8.82,1 1 1 1,0.895,1 1 1 1,0.824,1 1 1 1,9.31,1 1 1 1,34.09,1 1 1 1,304.12,1 1 1 1,947.6,1 1 1 1,349.6,1 1 1 1,35.88,1 1 1 1,1.23,1 2 2 2,19.74,1 2 2 2
9/26/2015 22:01,12.9,1 1 1 1,9.74,1 1 1 1,94.5,1 2 1 2,17.19,1 1 1 1,1024.375,1 1 3 1,1.081,1 1 1 1,20.92,1 1 4 1,263.2,1 1 1 1,8.88,1 1 4 1,12.28,1 1 1 1,99,1 1 1 1,8.83,1 1 1 1,0.919,1 1 1 1,0.844,1 1 1 1,9.27,1 1 1 1,39.59,1 1 1 1,324,1 1 1 1,1072.8,1 1 1 1,316.56,1 1 1 1,39.84,1 1 1 1,1.16,1 2 2 2,19.74,1 2 2 2
9/26/2015 22:16,12.2,1 1 1 1,9.81,1 1 1 1,93.3,1 2 1 2,17.18,1 1 1 1,1024.296,1 1 3 1,1.08,1 1 1 1,20.92,1 1 4 1,263.2,1 1 1 1,8.88,1 1 4 1,12.76,1 1 1 1,99,1 1 3 1,8.83,1 1 3 1,0.979,1 1 1 1,0.852,1 1 1 1,9.27,1 1 1 1,37.48,1 1 1 1,343.32,1 1 1 1,969.6,1 1 1 1,287.8,1 1 1 1,38.92,1 1 1 1,1.23,1 2 2 2,19.73,1 2 2 2
9/26/2015 22:31,11.5,1 1 1 1,8.95,1 1 1 1,93.9,1 2 1 2,17.31,1 1 1 1,1024.331,1 1 3 1,1.077,1 1 1 1,20.91,1 1 1 1,263.3,1 1 1 1,8.88,1 1 4 1,12.63,1 1 1 1,99,1 1 3 1,8.83,1 1 3 1,0.96,1 1 1 1,0.823,1 1 1 1,9.24,1 1 1 1,41.82,1 1 1 1,274.72,1 1 1 1,1146.8,1 1 1 1,294.56,1 1 1 1,37.88,1 1 1 1,1.23,1 2 2 2,19.74,1 2 2 2
9/26/2015 22:46,12.5,1 1 1 1,9.06,1 1 1 1,94.6,1 2 1 2,17.51,1 1 1 1,1024.248,1 1 3 1,1.069,1 1 1 1,20.91,1 1 3 1,263.5,1 1 1 1,8.88,1 1 4 1,13.01,1 1 1 1,99,1 1 3 1,8.83,1 1 3 1,0.945,1 1 1 1,0.811,1 1 1 1,9.28,1 1 1 1,45.23,1 1 1 1,265.04,1 1 1 1,1016.4,1 1 1 1,304.92,1 1 1 1,37.92,1 1 3 1,1.16,1 2 2 2,19.73,1 2 2 2
9/26/2015 23:01,11.4,1 1 1 1,8.84,1 1 1 1,98.4,1 2 1 2,17.69,1 1 1 1,1024.266,1 1 3 1,1.078,1 1 1 1,20.91,1 1 3 1,263.6,1 1 1 1,8.87,1 1 1 1,13.3,1 1 1 1,98.8,1 1 1 1,8.82,1 1 1 1,0.848,1 1 1 1,0.815,1 1 1 1,9.27,1 1 1 1,39.89,1 1 1 1,253.72,1 1 1 1,945.6,1 1 1 1,342.8,1 1 1 1,37.96,1 1 3 1,1.23,1 2 2 2,19.73,1 2 2 2
9/26/2015 23:16,11.7,1 1 1 1,8.1,1 1 1 1,98.9,1 2 1 2,18.28,1 1 1 1,1024.29,1 1 3 1,1.078,1 1 1 1,20.91,1 1 3 1,263.5,1 1 1 1,8.87,1 1 3 1,14.07,1 1 1 1,98.7,1 1 1 1,8.81,1 1 1 1,1.008,1 1 1 1,0.82,1 1 1 1,9.26,1 1 1 1,37.85,1 1 1 1,326.32,1 1 1 1,1131.2,1 1 1 1,321.6,1 1 1 1,37.96,1 1 3 1,1.23,1 2 2 2,19.73,1 2 2 2
9/26/2015 23:31,11.5,1 1 1 1,8.91,1 1 1 1,97.4,1 2 1 2,18.66,1 1 1 1,1024.258,1 1 3 1,1.076,1 1 1 1,20.9,1 1 1 1,263.6,1 1 1 1,8.87,1 1 3 1,13.31,1 1 1 1,98.7,1 1 1 1,8.81,1 1 1 1,0.899,1 1 1 1,0.799,1 1 1 1,9.3,1 1 1 1,42.14,1 1 1 1,174.88,1 1 1 1,897.2,1 1 1 1,295.72,1 1 1 1,41.72,1 1 1 1,1.31,1 2 2 2,19.72,1 2 2 2
9/26/2015 23:46,11.2,1 1 1 1,8.78,1 1 1 1,96.9,1 2 1 2,18.82,1 1 1 1,1024.14,1 1 1 1,1.084,1 1 1 1,20.9,1 1 1 1,263.5,1 1 1 1,8.87,1 1 3 1,13.42,1 1 1 1,98.6,1 1 1 1,8.8,1 1 1 1,0.985,1 1 1 1,0.788,1 1 1 1,9.35,1 1 1 1,46.99,1 1 1 1,333.8,1 1 1 1,1059.6,1 1 1 1,323.2,1 1 1 1,39.84,1 1 1 1,1.16,1 2 2 2,19.71,1 2 2 2
9/27/2015 0:01,12.6,1 1 1 1,9.01,1 1 1 1,103,1 2 1 2,18.88,1 1 1 1,1024.089,1 1 1 1,1.072,1 1 1 1,20.89,1 1 1 1,263.3,1 1 1 1,8.87,1 1 3 1,13.6,1 1 1 1,98.4,1 1 1 1,8.78,1 1 1 1,0.937,1 1 1 1,0.775,1 1 1 1,9.38,1 1 1 1,41.69,1 1 1 1,289.88,1 1 1 1,1039.2,1 1 1 1,329.32,1 1 1 1,40.04,1 1 1 1,1.23,1 2 2 2,19.7,1 2 2 2
9/27/2015 0:16,10.9,1 1 1 1,8.51,1 1 1 1,101.3,1 2 1 2,18.91,1 1 1 1,1024.159,1 1 1 1,1.073,1 1 1 1,20.89,1 1 1 1,263.6,1 1 1 1,8.86,1 1 1 1,13.72,1 1 1 1,98.4,1 1 1 1,8.78,1 1 1 1,1.01,1 1 1 1,0.794,1 1 1 1,9.43,1 1 1 1,40.79,1 1 1 1,432.48,1 1 1 1,967.6,1 1 1 1,323.48,1 1 1 1,38.04,1 1 1 1,1.16,1 2 2 2,19.69,1 2 2 2
9/27/2015 0:31,11.1,1 1 1 1,7.646,1 1 1 1,99.6,1 2 1 2,18.98,1 1 1 1,1024.241,1 1 1 1,1.08,1 1 1 1,20.88,1 1 1 1,263.4,1 1 1 1,8.85,1 1 1 1,13.47,1 1 1 1,98.2,1 1 1 1,8.77,1 1 1 1,0.982,1 1 1 1,0.803,1 1 1 1,9.48,1 1 1 1,41.35,1 1 1 1,377.92,1 1 1 1,1070,1 1 1 1,319.44,1 1 1 1,39,1 1 1 1,1.16,1 2 2 2,19.69,1 2 2 2
9/27/2015 0:46,10.6,1 1 1 1,8.1,1 1 1 1,103.2,1 2 1 2,19.02,1 1 1 1,1024.258,1 1 1 1,1.078,1 1 1 1,20.87,1 1 1 1,263.9,1 1 1 1,8.86,1 1 1 1,13.8,1 1 1 1,98,1 1 1 1,8.76,1 1 1 1,1.07,1 1 1 1,0.794,1 1 1 1,9.55,1 1 1 1,41.63,1 1 1 1,385.2,1 1 1 1,1086.8,1 1 1 1,303.04,1 1 1 1,37.52,1 1 1 1,1.1,1 2 2 2,19.68,1 2 2 2
9/27/2015 1:01,10.9,1 1 1 1,8.38,1 1 1 1,104.5,1 2 1 2,19.07,1 1 1 1,1024.32,1 1 1 1,1.08,1 1 1 1,20.87,1 1 1 1,263.5,1 1 1 1,8.85,1 1 1 1,14.29,1 1 1 1,97.8,1 1 1 1,8.73,1 1 1 1,1.029,1 1 1 1,0.793,1 1 1 1,9.59,1 1 1 1,48.09,1 1 1 1,396,1 1 1 1,1158,1 1 1 1,327.56,1 1 1 1,42.88,1 1 1 1,1.23,1 2 2 2,19.69,1 2 2 2
9/27/2015 1:16,10.9,1 1 1 1,8.18,1 1 1 1,105.4,1 2 1 2,19.07,1 1 1 1,1024.332,1 1 4 1,1.082,1 1 1 1,20.86,1 1 1 1,261.6,1 1 1 1,8.85,1 1 1 1,13.84,1 1 1 1,97.6,1 1 1 1,8.72,1 1 1 1,1.068,1 1 1 1,0.81,1 1 1 1,9.66,1 1 1 1,47.52,1 1 1 1,283.8,1 1 1 1,1023.6,1 1 1 1,301.88,1 1 1 1,40.4,1 1 1 1,1.23,1 2 2 2,19.67,1 2 2 2
9/27/2015 1:31,10.6,1 1 1 1,8.04,1 1 1 1,105.8,1 2 1 2,19.1,1 1 1 1,1024.375,1 1 4 1,1.086,1 1 1 1,20.85,1 1 1 1,264.9,1 1 1 1,8.85,1 1 1 1,13.42,1 1 1 1,97.5,1 1 1 1,8.71,1 1 1 1,1.092,1 1 1 1,0.833,1 1 1 1,9.68,1 1 1 1,34.95,1 1 1 1,353.68,1 1 1 1,1054,1 1 1 1,311.24,1 1 1 1,40.64,1 1 1 1,1.31,1 2 2 2,19.67,1 2 2 2
9/27/2015 1:46,11.2,1 1 1 1,8.52,1 1 1 1,110,1 2 1 2,19.26,1 1 1 1,1024.361,1 1 4 1,1.081,1 1 1 1,20.85,1 1 1 1,264.8,1 1 1 1,8.84,1 1 1 1,13.17,1 1 1 1,97.3,1 1 1 1,8.69,1 1 1 1,1.034,1 1 1 1,0.799,1 1 1 1,9.7,1 1 1 1,35.58,1 1 1 1,416.32,1 1 1 1,1124.8,1 1 1 1,311.24,1 1 1 1,39.56,1 1 1 1,1.1,1 2 2 2,19.67,1 2 2 2
9/27/2015 2:01,11.1,1 1 1 1,8.19,1 1 1 1,113.4,1 2 1 2,19.3,1 1 1 1,1024.319,1 1 4 1,1.086,1 1 1 1,20.84,1 1 1 1,264.7,1 1 1 1,8.84,1 1 1 1,13.51,1 1 1 1,97.1,1 1 1 1,8.67,1 1 1 1,1.001,1 1 1 1,0.794,1 1 1 1,9.71,1 1 1 1,44.66,1 1 1 1,446.08,1 1 1 1,1014.8,1 1 1 1,300.2,1 1 1 1,42.68,1 1 1 1,1.16,1 2 2 2,19.66,1 2 2 2
9/27/2015 2:16,9.7,1 1 1 1,7.206,1 1 1 1,114.2,1 2 1 2,19.35,1 1 1 1,1024.357,1 1 4 1,1.073,1 1 1 1,20.84,1 1 1 1,264.8,1 1 1 1,8.83,1 1 1 1,13.51,1 1 1 1,96.9,1 1 1 1,8.66,1 1 1 1,0.905,1 1 1 1,0.744,1 1 1 1,9.62,1 1 1 1,45.5,1 1 1 1,350.64,1 1 1 1,1124.4,1 1 1 1,299,1 1 1 1,38.96,1 1 1 1,1.1,1 2 2 2,19.65,1 2 2 2
9/27/2015 2:31,9.1,1 1 1 1,7.003,1 1 1 1,117.2,1 2 1 2,19.52,1 1 1 1,1024.408,1 1 1 1,1.078,1 1 1 1,20.83,1 1 1 1,264.6,1 1 1 1,8.83,1 1 4 1,12.69,1 1 1 1,96.9,1 1 1 1,8.67,1 1 1 1,0.914,1 1 1 1,0.756,1 1 1 1,9.65,1 1 1 1,36.25,1 1 1 1,343.64,1 1 1 1,1280.8,1 1 1 1,281,1 1 1 1,41.04,1 1 1 1,1.31,1 2 2 2,19.64,1 2 2 2
9/27/2015 2:46,9.4,1 1 1 1,6.414,1 1 1 1,124.5,1 2 1 2,19.53,1 1 1 1,1024.494,1 1 1 1,1.068,1 1 1 1,20.83,1 1 1 1,264.2,1 1 1 1,8.83,1 1 4 1,12.58,1 1 1 1,96.8,1 1 1 1,8.66,1 1 1 1,0.859,1 1 1 1,0.738,1 1 1 1,9.62,1 1 1 1,40.36,1 1 1 1,406.2,1 1 1 1,888.4,1 1 1 1,304.6,1 1 1 1,39.32,1 1 1 1,1.23,1 2 2 2,19.65,1 2 2 2
9/27/2015 3:01,8.4,1 1 1 1,6.526,1 1 1 1,122.8,1 2 1 2,19.38,1 1 1 1,1024.443,1 1 1 1,1.064,1 1 1 1,20.82,1 1 1 1,263.4,1 1 1 1,8.83,1 1 4 1,12.09,1 1 1 1,96.8,1 1 1 1,8.66,1 1 1 1,0.789,1 1 1 1,0.732,1 1 1 1,9.58,1 1 1 1,44,1 1 1 1,346.48,1 1 1 1,1016.8,1 1 1 1,286.12,1 1 1 1,37.72,1 1 1 1,1.23,1 2 2 2,19.64,1 2 2 2
9/27/2015 3:16,8.1,1 1 1 1,6.131,1 1 1 1,129,1 2 1 2,19.38,1 1 1 1,1024.463,1 1 1 1,1.074,1 1 1 1,20.82,1 1 1 1,263.5,1 1 1 1,8.83,1 1 4 1,12.17,1 1 1 1,96.7,1 1 1 1,8.65,1 1 1 1,0.837,1 1 1 1,0.704,1 1 1 1,9.43,1 1 1 1,44.21,1 1 1 1,347.16,1 1 1 1,1024.4,1 1 1 1,291.68,1 1 1 1,38.6,1 1 1 1,1.23,1 2 2 2,19.64,1 2 2 2
9/27/2015 3:31,7.2,1 1 1 1,5.777,1 1 1 1,131.1,1 2 1 2,19.39,1 1 3 1,1024.523,1 1 1 1,1.065,1 1 1 1,20.82,1 1 1 1,263.3,1 1 1 1,8.83,1 1 4 1,11.98,1 1 1 1,96.6,1 1 1 1,8.64,1 1 1 1,0.905,1 1 1 1,0.687,1 1 1 1,9.38,1 1 1 1,35.25,1 1 1 1,284.48,1 1 1 1,876.8,1 1 1 1,282.56,1 1 1 1,38.44,1 1 1 1,1.37,1 2 2 2,19.63,1 2 2 2
9/27/2015 3:46,8.3,1 1 1 1,5.887,1 1 1 1,130.9,1 2 1 2,19.33,1 1 3 1,1024.501,1 1 1 1,1.072,1 1 1 1,20.81,1 1 1 1,262.9,1 1 1 1,8.83,1 1 4 1,11.41,1 1 1 1,96.6,1 1 1 1,8.63,1 1 1 1,0.81,1 1 1 1,0.644,1 1 1 1,9.31,1 1 1 1,48.3,1 1 1 1,362.72,1 1 1 1,1195.2,1 1 1 1,296.76,1 1 1 1,38.8,1 1 1 1,1.23,1 2 2 2,19.64,1 2 2 2
