timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,depth,depth_flags,turbidity,turbidity_flags,chlorophylla,chlorophylla_flags,turbidity_c6,turbidity_c6_flags,phycoerythrin_c6,phycoerythrin_c6_flags,phycocyanin_c6,phycocyanin_c6_flags,chlorophylla_c6,chlorophylla_c6_flags,colored_dissolved_organic_matter_c6,colored_dissolved_organic_matter_c6_flags,depth_c6,depth_c6_flags,water_temperature_c6,water_temperature_c6_flags
9/25/2014 5:01,4.9,1 1 1 1,3.758,1 1 1 1,95.4,1 2 1 2,18.03,1 1 1 1,1025.911,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.95,1 1 1 1,440,1 1 1 1,46.36,1 1 1 1,567.6,1 1 1 1,90.76,1 1 1 1,0,1 2 2 2,18.48,1 2 2 2
9/25/2014 5:16,5.5,1 1 1 1,4.073,1 1 1 1,100.5,1 2 1 2,18.1,1 1 1 1,1025.871,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.14,1 1 1 1,1397.2,1 1 1 1,57.08,1 1 1 1,564,1 1 1 1,13,1 3 1 1,0,1 2 2 2,18.49,1 2 2 2
9/25/2014 5:31,5,1 1 1 1,3.498,1 1 1 1,101.6,1 2 1 2,18.09,1 1 1 1,1025.784,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.11,1 1 1 1,254,1 1 1 1,46.6,1 1 1 1,694,1 1 1 1,85.12,1 1 1 1,0,1 2 2 2,18.48,1 2 2 2
9/25/2014 5:46,4.6,1 1 1 1,3.618,1 1 1 1,99.4,1 2 1 2,18.1,1 1 1 1,1025.802,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.11,1 1 1 1,647.12,1 1 1 1,40.04,1 1 1 1,584.4,1 1 1 1,82.72,1 1 1 1,0,1 2 2 2,18.49,1 2 2 2
9/25/2014 6:01,6,1 1 1 1,4.36,1 1 1 1,105.5,1 2 1 2,18.02,1 1 1 1,1025.875,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.55,1 1 1 1,309.2,1 1 1 1,35.08,1 1 1 1,1097.2,1 1 1 1,90.52,1 1 1 1,0,1 2 2 2,18.49,1 2 2 2
9/25/2014 6:16,6.4,1 1 1 1,4.984,1 1 1 1,118.2,1 2 1 2,18.11,1 1 1 1,1026.033,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.05,1 1 1 1,194.12,1 1 1 1,47.36,1 1 1 1,598.4,1 1 1 1,90.24,1 1 1 1,0,1 2 2 2,18.49,1 2 2 2
9/25/2014 6:31,6.2,1 1 1 1,5.018,1 1 1 1,123.3,1 2 1 2,18.11,1 1 1 1,1026.073,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,31.67,1 1 1 3,185.12,1 1 1 1,34.36,1 1 1 1,6460.4,1 3 1 3,91.12,1 1 1 1,0,1 2 2 2,18.48,1 2 2 2
9/25/2014 6:46,8.8,1 1 1 1,6.076,1 1 1 1,137.1,1 2 1 2,18.08,1 1 1 1,1026.144,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,6.05,1 1 1 1,188.32,1 1 1 1,39.64,1 1 1 1,1836,1 1 1 3,91.16,1 1 1 1,0,1 2 2 2,18.48,1 2 2 2
9/25/2014 7:01,7.5,1 1 1 1,5.902,1 1 1 1,144.5,1 2 1 2,18.19,1 1 1 1,1025.989,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.71,1 1 1 1,195.36,1 1 1 1,43.64,1 1 1 1,6460.8,1 3 1 3,87.8,1 1 1 1,0,1 2 2 2,18.48,1 2 2 2
9/25/2014 7:16,9.5,1 1 1 1,6.324,1 1 1 1,151.3,1 2 1 2,18,1 1 1 1,1026.216,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.48,1 1 1 1,184.44,1 1 1 1,517.12,1 1 1 1,1896,1 1 1 1,90.08,1 1 1 1,0,1 2 2 2,18.47,1 2 2 2
9/25/2014 7:31,7.3,1 1 1 1,5.851,1 1 1 1,154.6,1 2 1 2,17.82,1 1 1 1,1026.216,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.12,1 1 1 1,182.88,1 1 1 1,38.88,1 1 1 1,522.4,1 1 1 1,90.28,1 1 1 1,0,1 2 2 2,18.46,1 2 2 2
9/25/2014 7:46,8.5,1 1 1 1,5.449,1 1 1 1,145.9,1 2 1 2,17.64,1 1 1 1,1026.349,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.18,1 1 1 1,196.44,1 1 1 1,644.68,1 1 1 1,533.6,1 1 1 1,92.48,1 1 1 1,0,1 2 2 2,18.45,1 2 2 2
9/25/2014 8:01,8.7,1 1 1 1,6.607,1 1 1 1,146.6,1 2 1 2,17.32,1 1 1 1,1026.016,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.2,1 1 1 1,203.08,1 1 1 1,179.6,1 1 1 1,546,1 1 1 1,91.12,1 1 1 1,0,1 2 2 2,18.44,1 2 2 2
9/25/2014 8:16,7.5,1 1 1 1,6.06,1 1 1 1,146.6,1 2 1 2,17.09,1 1 1 1,1025.831,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.13,1 1 1 1,195.44,1 1 1 1,644.68,1 1 1 1,508,1 1 1 1,91.6,1 1 1 1,0,1 2 2 2,18.41,1 2 2 2
9/25/2014 8:31,8.4,1 1 1 1,6.411,1 1 1 1,152.6,1 2 1 2,16.9,1 1 1 1,1025.671,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.23,1 1 1 1,192.28,1 1 1 1,187.6,1 1 1 1,518,1 1 1 1,90.72,1 1 1 1,0,1 2 2 2,18.4,1 2 2 2
9/25/2014 8:46,8.3,1 1 1 1,6.56,1 1 1 1,150.6,1 2 1 2,16.69,1 1 1 1,1025.68,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.94,1 1 1 1,180.48,1 1 1 1,644.76,1 1 1 1,503.6,1 1 1 1,89.8,1 1 1 1,0,1 2 2 2,18.38,1 2 2 2
9/25/2014 9:01,7.9,1 1 1 1,6.4,1 1 1 1,148.7,1 2 1 2,16.46,1 1 1 1,1025.769,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2,1 1 1 1,175.56,1 1 1 1,178.8,1 1 1 1,521.6,1 1 1 1,92.44,1 1 1 1,0,1 2 2 2,18.38,1 2 2 2
9/25/2014 9:16,7.3,1 1 1 1,5.88,1 1 1 1,150.6,1 2 1 2,16.32,1 1 1 1,1025.867,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.65,1 1 1 1,177.76,1 1 1 1,644.68,1 1 1 1,460,1 1 1 1,93.48,1 1 1 1,0,1 2 2 2,18.38,1 2 2 2
9/25/2014 9:31,7.6,1 1 1 1,5.624,1 1 1 1,159.6,1 2 1 2,16.24,1 1 1 1,1026.002,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.02,1 1 1 1,175.48,1 1 1 1,182.8,1 1 1 1,493.6,1 1 1 1,89.36,1 1 1 1,0,1 2 2 2,18.37,1 2 2 2
9/25/2014 9:46,7.5,1 1 1 1,5.698,1 1 1 1,163.2,1 2 1 2,16.17,1 1 1 1,1026.169,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.36,1 1 1 1,181.92,1 1 1 1,357.28,1 1 1 1,510.4,1 1 1 1,88.2,1 1 1 1,0,1 2 2 2,18.35,1 2 2 2
9/25/2014 10:01,6.8,1 1 1 1,4.924,1 1 1 1,165.6,1 2 1 2,16.1,1 1 1 1,1026.407,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,1 3 1 1,17.32,1 3 1 1,100.88,1 1 1 1,221.2,1 1 1 1,17.92,1 3 1 1,0,1 2 2 2,18.36,1 2 2 2
9/25/2014 10:16,5.7,1 1 1 1,4.233,1 1 1 1,157,1 2 1 2,16,1 1 1 1,1026.707,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,31.67,1 1 1 3,176.76,1 1 1 1,39.44,1 1 1 1,645.96,1 1 1 1,87.2,1 1 1 1,0,1 2 2 2,18.34,1 2 2 2
9/25/2014 10:31,4.9,1 1 1 1,3.476,1 1 1 1,152.4,1 2 1 2,15.92,1 1 1 1,1027.051,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,5.89,1 1 1 1,169.08,1 1 1 1,232.84,1 1 1 1,553.2,1 1 1 1,92.96,1 1 1 1,0,1 2 2 2,18.34,1 2 2 2
9/25/2014 10:46,4.1,1 1 1 1,2.882,1 1 1 1,156.8,1 2 1 2,15.87,1 1 1 1,1026.958,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.19,1 1 1 1,173.56,1 1 1 1,41.32,1 1 1 1,478.8,1 1 1 1,91.36,1 1 1 1,0,1 2 2 2,18.33,1 2 2 2
9/25/2014 11:01,4.4,1 1 1 1,2.94,1 1 1 1,168.7,1 2 1 2,15.85,1 1 1 1,1026.736,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.25,1 1 1 1,202.12,1 1 1 1,644.68,1 1 1 1,477.2,1 1 1 1,90.04,1 1 1 1,0,1 2 2 2,18.32,1 2 2 2
9/25/2014 11:16,4.2,1 1 1 1,2.787,1 1 1 1,171,1 2 1 2,15.83,1 1 1 1,1026.724,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.03,1 1 1 1,175.68,1 1 1 1,158,1 1 1 1,465.2,1 1 1 1,92.12,1 1 1 1,0,1 2 2 2,18.31,1 2 2 2
9/25/2014 11:31,3.1,1 1 1 1,1.976,1 1 1 1,180.1,1 2 1 2,15.8,1 1 1 1,1026.687,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.18,1 1 1 1,185.56,1 1 1 1,644.68,1 1 1 1,535.2,1 1 1 1,87.92,1 1 1 1,0,1 2 2 2,18.31,1 2 2 2
9/25/2014 11:46,3.2,1 1 1 1,1.844,1 1 1 1,173,1 2 1 2,15.92,1 1 1 1,1026.7,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.39,1 1 1 1,165.16,1 1 1 1,172,1 1 1 1,458,1 1 1 1,90.32,1 1 1 1,0,1 2 2 2,18.32,1 2 2 2
9/25/2014 12:01,3.1,1 1 1 1,1.709,1 1 1 1,166.3,1 2 1 2,16.14,1 1 1 1,1026.769,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.99,1 1 1 1,170.24,1 1 1 1,644.76,1 1 1 1,444.8,1 1 1 1,89.12,1 1 1 1,0,1 2 2 2,18.31,1 2 2 2
9/25/2014 12:16,2.1,1 1 1 1,0.927,1 1 1 1,128.6,1 2 1 2,16.49,1 1 1 1,1026.9,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.59,1 1 1 1,149.96,1 1 1 1,162,1 1 1 1,418,1 1 1 1,92.08,1 1 1 1,0,1 2 2 2,18.32,1 2 2 2
9/25/2014 12:31,2.6,1 1 1 1,1.4,1 1 1 1,147,1 2 1 2,16.63,1 1 1 1,1026.702,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.1,1 1 1 1,167.32,1 1 1 1,273.84,1 1 1 1,459.2,1 1 1 1,87.68,1 1 1 1,0,1 2 2 2,18.31,1 2 2 2
9/25/2014 12:46,2.3,1 1 1 1,1.169,1 1 1 1,160.8,1 2 1 2,16.66,1 1 1 1,1026.664,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.18,1 1 1 1,168.4,1 1 1 1,31.48,1 1 1 1,448.4,1 1 1 1,91.88,1 1 1 1,0,1 2 2 2,18.31,1 2 2 2
9/25/2014 13:01,1.6,1 1 1 1,0.807,1 1 1 1,189.2,1 2 1 2,16.62,1 1 1 1,1026.853,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.13,1 1 1 1,173,1 1 1 1,644.68,1 1 1 1,474,1 1 1 1,83.28,1 1 1 1,0,1 2 2 2,18.32,1 2 2 2
9/25/2014 13:16,1.5,1 3 1 1,0.744,1 3 1 1,185.2,1 2 1 2,16.69,1 1 1 1,1027.058,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.89,1 1 1 1,164.48,1 1 1 1,170.4,1 1 1 1,446,1 1 1 1,87.36,1 1 1 1,0,1 2 2 2,18.33,1 2 2 2
9/25/2014 13:31,1.5,1 3 1 1,0.664,1 3 1 1,222.7,1 2 1 2,16.8,1 1 1 1,1027.4,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.06,1 1 1 1,189.48,1 1 1 1,644.76,1 1 1 1,470,1 1 1 1,86.76,1 1 1 1,0,1 2 2 2,18.33,1 2 2 2
9/25/2014 13:46,1.6,1 1 1 1,0.622,1 3 1 1,199.7,1 2 1 2,16.95,1 1 1 1,1027.562,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.87,1 1 1 1,171.12,1 1 1 1,161.6,1 1 1 1,443.2,1 1 1 1,83.32,1 1 1 1,0,1 2 2 2,18.35,1 2 2 2
9/25/2014 14:01,1.4,1 3 1 1,0.611,1 3 1 1,161.8,1 2 1 2,17.18,1 1 1 1,1027.509,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.97,1 1 1 1,151.6,1 1 1 1,644.68,1 1 1 1,503.2,1 1 1 1,89.04,1 1 1 1,0,1 2 2 2,18.36,1 2 2 2
9/25/2014 14:16,1.9,1 1 1 1,0.891,1 1 1 1,57.49,1 2 1 2,17.57,1 1 1 1,1027.331,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.82,1 1 1 1,163.08,1 1 1 1,158.8,1 1 1 1,458,1 1 1 1,90.36,1 1 1 1,0,1 2 2 2,18.39,1 2 2 2
9/25/2014 14:31,1.5,1 3 1 1,0.74,1 3 1 1,17.32,1 2 1 2,18.12,1 1 1 1,1027.231,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.88,1 1 1 1,173.88,1 1 1 1,644.68,1 1 1 1,460.4,1 1 1 1,86.44,1 1 1 1,0,1 2 2 2,18.43,1 2 2 2
9/25/2014 14:46,1.6,1 1 1 1,0.778,1 1 1 1,357.2,1 2 1 2,18.31,1 1 1 1,1027.247,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.83,1 1 1 1,146.32,1 1 1 1,158,1 1 1 1,445.6,1 1 1 1,82.72,1 1 1 1,0,1 2 2 2,18.45,1 2 2 2
9/25/2014 15:01,1.7,1 1 1 1,0.944,1 1 1 1,19.18,1 2 1 2,18.58,1 1 1 1,1027.067,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.9,1 1 1 1,169.2,1 1 1 1,386.32,1 1 1 1,432.4,1 1 1 1,88.76,1 1 1 1,0,1 2 2 2,18.48,1 2 2 2
9/25/2014 15:16,2.4,1 1 1 1,1.149,1 1 1 1,11.84,1 2 1 2,18.72,1 1 1 1,1027.164,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.78,1 1 1 1,472.36,1 1 1 1,30.76,1 1 1 1,479.2,1 1 1 1,92.84,1 1 1 1,0,1 2 2 2,18.48,1 2 2 2
9/25/2014 15:31,3,1 1 1 1,1.604,1 1 1 1,31.24,1 2 1 2,18.72,1 1 1 1,1027.144,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.92,1 1 1 1,188.68,1 1 1 1,145.36,1 1 1 1,476.8,1 1 1 1,85.24,1 1 1 1,0,1 2 2 2,18.48,1 2 2 2
9/25/2014 15:46,3.3,1 1 1 1,2.202,1 1 1 1,60.31,1 2 1 2,18.22,1 1 1 1,1027.282,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.76,1 1 1 1,647.12,1 1 1 1,26.72,1 1 1 1,514,1 1 1 1,78.04,1 1 1 1,0,1 2 2 2,18.54,1 2 2 2
9/25/2014 16:01,4.9,1 1 1 1,2.82,1 1 1 1,69.65,1 2 1 2,17.9,1 1 1 1,1027.233,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.75,1 1 1 1,405.2,1 1 1 1,19.04,1 1 1 1,457.6,1 1 1 1,75.44,1 1 1 1,0,1 2 2 2,18.73,1 2 2 2
9/25/2014 16:16,5,1 1 1 1,3.467,1 1 1 1,76.47,1 2 1 2,17.66,1 1 1 1,1027.213,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.82,1 1 1 1,6471.2,1 1 1 1,27.16,1 1 1 1,490,1 1 1 1,87.04,1 1 1 1,0,1 2 2 2,18.71,1 2 2 2
9/25/2014 16:31,4.6,1 1 1 1,3.282,1 1 1 1,79.58,1 2 1 2,17.68,1 1 1 1,1027.138,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.83,1 1 1 1,1824,1 1 1 1,38.8,1 1 1 1,521.2,1 1 1 1,90.32,1 1 1 1,0,1 2 2 2,18.67,1 2 2 2
9/25/2014 16:46,3.9,1 1 1 1,2.907,1 1 1 1,76.17,1 2 1 2,17.97,1 1 1 1,1027.32,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.74,1 1 1 1,2980,1 1 1 1,20.76,1 1 1 1,511.6,1 1 1 1,13.96,1 3 1 1,0,1 2 2 2,18.75,1 2 2 2
9/25/2014 17:01,3.7,1 1 1 1,2.787,1 1 1 1,85.8,1 2 1 2,18.24,1 1 1 1,1027.307,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.19,1 1 1 1,206.8,1 1 1 1,27.08,1 1 1 1,933.6,1 1 1 1,78.72,1 1 1 1,0,1 2 2 2,18.76,1 2 2 2
9/25/2014 17:16,4.4,1 1 1 1,2.86,1 1 1 1,88.9,1 2 1 2,18.47,1 1 1 1,1027.144,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.49,1 1 1 1,172.4,1 1 1 1,15.44,1 1 1 1,483.2,1 1 1 1,74.44,1 1 1 1,0,1 2 2 2,18.86,1 2 2 2
9/25/2014 17:31,4.3,1 1 1 1,3.302,1 1 1 1,94,1 2 1 2,18.46,1 1 1 1,1026.864,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,31.67,1 1 1 3,167.88,1 1 1 1,21.36,1 1 1 1,6459.2,1 3 1 3,78.52,1 1 1 1,0,1 2 2 2,18.89,1 2 2 2
9/25/2014 17:46,4.2,1 1 1 1,3.404,1 1 1 1,90.5,1 2 1 2,18.54,1 1 1 1,1026.473,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,5.46,1 1 1 1,170,1 1 1 1,24.68,1 1 1 1,1832,1 1 1 3,83.2,1 1 1 1,0,1 2 2 2,18.93,1 2 2 2
9/25/2014 18:01,4.2,1 1 1 1,3.458,1 1 1 1,89.5,1 2 1 2,18.69,1 1 1 1,1026.093,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,4.46,1 1 1 1,182.32,1 1 1 1,20.92,1 1 1 1,6460,1 3 1 3,82.6,1 1 1 1,0,1 2 2 2,18.98,1 2 2 2
9/25/2014 18:16,5.1,1 1 1 1,3.678,1 1 1 1,92.2,1 2 1 2,18.74,1 1 1 1,1025.92,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.58,1 1 1 1,150.36,1 1 1 1,644.76,1 1 1 1,1612,1 1 1 1,80.44,1 1 1 1,0,1 2 2 2,18.87,1 2 2 2
9/25/2014 18:31,4.8,1 1 1 1,3.482,1 1 1 1,88.5,1 2 1 2,19.01,1 1 1 1,1026.004,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.55,1 1 1 1,144.76,1 1 1 1,160.8,1 1 1 1,479.6,1 1 1 1,76.28,1 1 1 1,0,1 2 2 2,18.92,1 2 2 2
9/25/2014 18:46,5.4,1 1 1 1,4.249,1 1 1 1,84.5,1 2 1 2,19.01,1 1 1 1,1025.86,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.42,1 1 1 1,144.64,1 1 1 1,644.76,1 1 1 1,503.2,1 1 1 1,74.96,1 1 1 1,0,1 2 2 2,18.98,1 2 2 2
9/25/2014 19:01,5.8,1 1 1 1,4.202,1 1 1 1,84.8,1 2 1 2,19.12,1 1 1 1,1025.338,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.41,1 1 1 1,234.6,1 1 1 1,158.8,1 1 1 1,498.8,1 1 1 1,80.52,1 1 1 1,0,1 2 2 2,18.92,1 2 2 2
9/25/2014 19:16,5.6,1 1 1 1,4.271,1 1 1 1,76.19,1 2 1 2,19.38,1 1 1 1,1025.147,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.44,1 1 1 1,182,1 1 1 1,644.68,1 1 1 1,494.8,1 1 1 1,85.24,1 1 1 1,0,1 2 2 2,18.94,1 2 2 2
9/25/2014 19:31,5.8,1 1 1 1,4.44,1 1 1 1,72.24,1 2 1 2,18.9,1 1 1 1,1024.92,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.38,1 1 1 1,647.12,1 1 1 1,163.6,1 1 1 1,581.6,1 1 1 1,82.08,1 1 1 1,0,1 2 2 2,18.91,1 2 2 2
9/25/2014 19:46,6.6,1 1 1 1,5.249,1 1 1 1,74.97,1 2 1 2,18.74,1 1 1 1,1024.915,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.47,1 1 1 1,289.2,1 1 1 1,28.4,1 1 1 1,546,1 1 1 1,84.04,1 1 1 1,0,1 2 2 2,18.89,1 2 2 2
9/25/2014 20:01,7.2,1 1 1 1,5.544,1 1 1 1,79.04,1 2 1 2,18.83,1 1 1 1,1024.84,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.43,1 1 1 1,647.04,1 1 1 1,33.48,1 1 1 1,595.6,1 1 1 1,72.92,1 1 1 1,0,1 2 2 2,18.91,1 2 2 2
9/25/2014 20:16,7.2,1 1 1 1,5.658,1 1 1 1,80.8,1 2 1 2,18.4,1 1 1 1,1024.511,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.42,1 1 1 1,414.4,1 1 1 1,28.8,1 1 1 1,538.8,1 1 1 1,75.72,1 1 1 1,0,1 2 2 2,18.88,1 2 2 2
9/25/2014 20:31,6.9,1 1 1 1,5.489,1 1 1 1,80.7,1 2 1 2,18.89,1 1 1 1,1024.48,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.47,1 1 1 1,683.6,1 1 1 1,38.84,1 1 1 1,597.2,1 1 1 1,41.64,1 1 1 1,0,1 2 2 2,18.85,1 2 2 2
9/25/2014 20:46,6.7,1 1 1 1,5.269,1 1 1 1,82.3,1 2 1 2,19.02,1 1 1 1,1024.578,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.55,1 1 1 1,221.2,1 1 1 1,20.28,1 1 1 1,681.2,1 1 1 1,78.8,1 1 1 1,0,1 2 2 2,18.86,1 2 2 2
9/25/2014 21:01,6.1,1 1 1 1,4.482,1 1 1 1,79.2,1 2 1 2,19.06,1 1 1 1,1024.638,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.48,1 1 1 1,647.12,1 1 1 1,29.08,1 1 1 1,660.8,1 1 1 1,30.88,1 1 1 1,0,1 2 2 2,18.87,1 2 2 2
9/25/2014 21:16,5.5,1 1 1 1,4.049,1 1 1 1,75.74,1 2 1 2,19.2,1 1 1 1,1024.835,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.36,1 1 1 1,407.6,1 1 1 1,35.96,1 1 1 1,851.6,1 1 1 1,78.96,1 1 1 1,0,1 2 2 2,18.85,1 2 2 2
9/25/2014 21:31,5.7,1 1 1 1,3.889,1 1 1 1,74.97,1 2 1 2,18.95,1 1 1 1,1024.951,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.65,1 1 1 1,2006,1 1 1 1,28.04,1 1 1 1,632.8,1 1 1 1,61.28,1 1 1 1,0,1 2 2 2,18.85,1 2 2 2
9/25/2014 21:46,6.5,1 1 1 1,4.964,1 1 1 1,77.61,1 2 1 2,18.88,1 1 1 1,1024.973,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.72,1 1 1 1,226.8,1 1 1 1,45.76,1 1 1 1,1029.2,1 1 1 1,81.52,1 1 1 1,0,1 2 2 2,18.84,1 2 2 2
9/25/2014 22:01,6.7,1 1 1 1,5.253,1 1 1 1,80.2,1 2 1 2,18.75,1 1 1 1,1024.98,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.41,1 1 1 1,647.12,1 1 1 1,26.84,1 1 1 1,698.8,1 1 1 1,81.96,1 1 1 1,0,1 2 2 2,18.87,1 2 2 2
9/25/2014 22:16,6.8,1 1 1 1,5.32,1 1 1 1,80.1,1 2 1 2,19.07,1 1 1 1,1024.924,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.13,1 1 1 1,378.4,1 1 1 1,28.96,1 1 1 1,1156,1 1 1 1,84.2,1 1 1 1,0,1 2 2 2,18.86,1 2 2 2
