timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,depth,depth_flags,turbidity,turbidity_flags,chlorophylla,chlorophylla_flags,turbidity_c6,turbidity_c6_flags,phycoerythrin_c6,phycoerythrin_c6_flags,phycocyanin_c6,phycocyanin_c6_flags,chlorophylla_c6,chlorophylla_c6_flags,colored_dissolved_organic_matter_c6,colored_dissolved_organic_matter_c6_flags,depth_c6,depth_c6_flags,water_temperature_c6,water_temperature_c6_flags
UTC,meters per second,NAN,meters per second,NAN,degrees,NAN,degrees Celsius,NAN,mbar,NAN,degrees Celsius,NAN,millisiemens per centimeter,NAN,meters,NAN,NTU,NAN,RFU,NAN,NTU,NAN,RFU,NAN,RFU,NAN,RFU,NAN,ppb,NAN,meter,NAN,degrees Celsius,NAN
data logger,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN
10/1/2014 11:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.34,1 1 1 1,0,4 3 4 1,20.46,1 1 1 1,317.7,1 1 1 1,0.897,1 1 1 1,13.33,1 1 1 1,1.784,1 1 1 1,20.45,1 1 1 1,647,1 1 1 1,881.6,1 1 1 1,629.2,1 1 1 1,530.04,1 1 1 1,0.83,1 2 2 2,19.85,1 2 2 2
10/1/2014 12:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.48,1 1 1 1,0,4 3 4 1,20.39,1 1 1 1,317,1 1 1 1,0.896,1 1 1 1,12.87,1 1 1 1,1.492,1 1 1 1,35.38,1 1 1 1,368.8,1 1 1 1,889.6,1 1 1 1,595.2,1 1 1 1,137.48,1 1 1 1,0.83,1 2 2 2,19.78,1 2 2 2
10/1/2014 12:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.64,1 1 1 1,0,4 3 4 1,20.34,1 1 1 1,316.9,1 1 1 1,0.896,1 1 1 1,12.28,1 1 1 1,3.95,1 1 1 1,22.1,1 1 1 1,6470,1 1 1 1,733.2,1 1 1 1,545.6,1 1 1 1,495.08,1 1 1 1,0.83,1 2 2 2,19.76,1 2 2 2
10/1/2014 12:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.59,1 1 1 1,0,4 3 4 1,20.3,1 1 1 1,316.2,1 1 1 1,0.896,1 1 1 1,11.73,1 1 1 1,2.651,1 1 1 1,22.06,1 1 1 1,480,1 1 1 1,835.6,1 1 1 1,613.6,1 1 1 1,80,1 1 1 1,0.83,1 2 2 2,19.71,1 2 2 2
10/1/2014 12:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.56,1 1 1 1,0,4 3 4 1,20.26,1 1 1 1,316,1 1 1 1,0.896,1 1 1 1,11.63,1 1 1 1,3.17,1 1 1 1,19.88,1 1 1 1,6470.4,1 1 1 1,731.6,1 1 1 1,558.4,1 1 1 1,497.28,1 1 1 1,0.83,1 2 2 2,19.68,1 2 2 2
10/1/2014 13:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.57,1 1 1 1,0,4 3 4 1,20.24,1 1 1 1,315.8,1 1 1 1,0.894,1 1 1 1,11.15,1 1 1 1,1.711,1 1 1 1,20.82,1 1 1 1,6528,1 1 1 1,968,1 1 1 1,581.2,1 1 1 1,378.68,1 1 1 1,0.83,1 2 2 2,19.65,1 2 2 2
10/1/2014 13:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.66,1 1 1 1,0,4 3 4 1,20.21,1 1 1 1,315.9,1 1 1 1,0.892,1 1 1 1,11.04,1 1 1 1,2.181,1 1 1 1,24.78,1 1 1 1,2952,1 1 1 1,760.4,1 1 1 1,524.8,1 1 1 1,269.24,1 1 1 1,0.83,1 2 2 2,19.63,1 2 2 2
10/1/2014 13:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.47,1 1 1 1,0,4 3 4 1,20.19,1 1 1 1,316,1 1 1 1,0.893,1 1 1 1,10.42,1 1 1 1,1.279,1 1 1 1,22.15,1 1 1 1,158.8,1 1 1 1,797.6,1 1 1 1,571.6,1 1 1 1,88.44,1 1 1 1,0.89,1 2 2 2,19.61,1 2 2 2
10/1/2014 13:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.51,1 1 1 1,0,4 3 4 1,20.16,1 1 1 1,316.4,1 1 1 1,0.894,1 1 1 1,9.91,1 1 1 1,3.753,1 1 1 1,21.9,1 1 1 1,230.2,1 1 1 1,794.4,1 1 1 1,546,1 1 1 1,118.68,1 1 1 1,0.83,1 2 2 2,19.56,1 2 2 2
10/1/2014 14:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.5,1 1 1 1,0,4 3 4 1,20.14,1 1 1 1,316.2,1 1 1 1,0.894,1 1 1 1,9.73,1 1 1 1,1.297,1 1 1 1,17.97,1 1 1 1,118.12,1 1 1 1,810,1 1 1 1,563.2,1 1 1 1,88.92,1 1 1 1,0.83,1 2 2 2,19.57,1 2 2 2
10/1/2014 14:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.35,1 1 1 1,0,4 3 4 1,20.12,1 1 1 1,315.9,1 1 1 1,0.895,1 1 1 1,9.5,1 1 1 1,4.023,1 1 1 1,18.49,1 1 1 1,647,1 1 1 1,660.8,1 1 1 1,475.2,1 1 1 1,372.96,1 1 1 1,0.89,1 2 2 2,19.56,1 2 2 2
10/1/2014 14:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.31,1 1 1 1,0,4 3 4 1,20.11,1 1 1 1,315.4,1 1 1 1,0.896,1 1 1 1,8.74,1 1 1 1,3.748,1 1 1 1,17.81,1 1 1 1,304.4,1 1 1 1,630,1 1 1 1,500.8,1 1 1 1,126.96,1 1 1 1,0.89,1 2 2 2,19.54,1 2 2 2
10/1/2014 14:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.44,1 1 1 1,0,4 3 4 1,20.09,1 1 1 1,315.4,1 1 1 1,0.898,1 1 1 1,8.49,1 1 1 1,3.841,1 1 1 1,17.65,1 1 1 1,647,1 1 1 1,676.4,1 1 1 1,510.4,1 1 1 1,202.24,1 1 1 1,0.83,1 2 2 2,19.51,1 2 2 2
10/1/2014 15:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.52,1 1 1 1,0,4 3 4 1,20.08,1 1 1 1,315,1 1 1 1,0.898,1 1 1 1,8.38,1 1 1 1,1.387,1 1 1 1,18.51,1 1 1 1,393.6,1 1 1 1,602,1 1 1 1,478.8,1 1 1 1,145.16,1 1 1 1,0.83,1 2 2 2,19.5,1 2 2 2
10/1/2014 15:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.74,1 1 1 1,0,4 3 4 1,20.06,1 1 1 1,314.8,1 1 1 1,0.897,1 1 1 1,8.44,1 1 1 1,4.613,1 1 1 1,18.32,1 1 1 1,6470,1 1 1 1,611.2,1 1 1 1,494,1 1 1 1,403.12,1 1 1 1,0.83,1 2 2 2,19.48,1 2 2 2
10/1/2014 15:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.83,1 1 1 1,0,4 3 4 1,20.04,1 1 1 1,314.9,1 1 1 1,0.896,1 1 1 1,8.36,1 1 1 1,2.569,1 1 1 1,15.58,1 1 1 1,9660,1 1 1 1,643.2,1 1 1 1,462.4,1 1 1 1,446.52,1 1 1 1,0.83,1 2 2 2,19.47,1 2 2 2
10/1/2014 15:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,12.82,1 1 1 1,0,4 3 4 1,20.02,1 1 1 1,318.9,1 1 1 1,0.899,1 1 1 1,8.49,1 1 1 1,2.429,1 1 1 1,17.16,1 1 1 1,14648,1 3 1 1,637.2,1 1 1 1,509.6,1 1 1 1,597.92,1 1 1 1,0.89,1 2 2 2,19.44,1 2 2 2
10/1/2014 16:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,13.04,1 1 1 1,0,4 3 4 1,19.99,1 1 1 1,313.4,1 1 1 1,0.901,1 1 1 1,8.35,1 1 1 1,1.936,1 1 1 1,19.16,1 1 1 1,9340,1 1 1 1,643.6,1 1 1 1,445.2,1 1 1 1,487.2,1 1 1 1,0.83,1 2 2 2,19.42,1 2 2 2
10/1/2014 16:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,13.28,1 1 1 1,0,4 3 4 1,19.99,1 1 1 1,313.1,1 1 1 1,0.901,1 1 1 1,8.17,1 1 1 1,4.242,1 1 1 1,16.71,1 1 1 1,2720,1 1 1 1,600.4,1 1 1 1,559.6,1 1 1 1,300,1 1 1 1,0.89,1 2 2 2,19.43,1 2 2 2
10/1/2014 16:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,13.62,1 1 1 1,0,4 3 4 1,19.98,1 1 1 1,313.2,1 1 1 1,0.903,1 1 1 1,8.19,1 1 1 1,2.182,1 1 1 1,16.05,1 1 1 1,6470,1 1 1 1,660,1 1 1 1,466.4,1 1 1 1,549.08,1 1 1 1,0.89,1 2 2 2,19.4,1 2 2 2
10/1/2014 16:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,13.83,1 1 1 1,0,4 3 4 1,19.97,1 1 1 1,313,1 1 1 1,0.904,1 1 1 1,8.17,1 1 1 1,2.76,1 1 1 1,18.63,1 1 1 1,11932,1 1 1 1,726,1 1 1 1,437.6,1 1 1 1,505.12,1 1 1 1,0.89,1 2 2 2,19.4,1 2 2 2
10/1/2014 17:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,14.12,1 1 1 1,0,4 3 4 1,19.94,1 1 1 1,312.4,1 1 1 1,0.906,1 1 1 1,7.908,1 1 1 1,1.189,1 1 1 1,17.38,1 1 1 1,6232,1 1 1 1,625.2,1 1 1 1,444.4,1 1 1 1,375.12,1 1 1 1,0.89,1 2 2 2,19.36,1 2 2 2
10/1/2014 17:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,14.37,1 1 1 1,0,4 3 4 1,19.89,1 1 1 1,311.2,1 1 1 1,0.909,1 1 1 1,8.62,1 1 1 1,3.809,1 1 1 1,17.12,1 1 1 1,12672,1 1 1 3,1266.8,1 1 1 1,538.8,1 1 1 1,611.52,1 1 1 1,0.89,1 2 2 2,19.31,1 2 2 2
10/1/2014 17:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,14.57,1 1 1 1,0,4 3 4 1,19.86,1 1 1 1,311,1 1 1 1,0.911,1 1 1 1,8.94,1 1 1 1,3.732,1 1 1 1,21.37,1 1 1 1,2344,1 1 1 1,717.2,1 1 1 1,410.8,1 1 1 1,281.6,1 1 1 1,0.89,1 2 2 2,19.29,1 2 2 2
10/1/2014 17:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,15.19,1 1 1 1,0,4 3 4 1,19.81,1 1 1 1,310.1,1 1 1 1,0.913,1 1 1 1,9.28,1 1 1 1,2.609,1 1 1 1,18.81,1 1 1 1,154.4,1 1 1 1,714,1 1 1 1,431.6,1 1 1 1,88.6,1 1 1 1,0.89,1 2 2 2,19.24,1 2 2 2
10/1/2014 18:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,15.74,1 1 1 1,0,4 3 4 1,19.81,1 1 1 1,308.7,1 1 1 1,0.913,1 1 1 1,8.49,1 1 1 1,3.85,1 1 1 1,21,1 1 1 1,647,1 1 1 1,620.4,1 1 1 1,461.2,1 1 1 1,315.56,1 1 1 1,0.89,1 2 2 2,19.25,1 2 2 2
10/1/2014 18:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,15.66,1 1 1 1,0,4 3 4 1,19.81,1 1 1 1,307.3,1 1 1 1,0.913,1 1 1 1,8.41,1 1 1 1,2.056,1 1 1 1,18.61,1 1 1 1,6470,1 1 1 1,730.8,1 1 1 1,654.8,1 1 1 1,398.56,1 1 1 1,0.89,1 2 2 2,19.25,1 2 2 2
10/1/2014 18:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,16.22,1 1 1 1,0,4 3 4 1,19.82,1 1 1 1,307,1 1 1 1,0.914,1 1 1 1,9.11,1 1 1 1,3.501,1 1 1 1,19.12,1 1 1 1,12492,1 1 1 3,740.4,1 1 1 1,469.6,1 1 1 1,507.36,1 1 1 1,0.89,1 2 2 2,19.26,1 2 2 2
10/1/2014 18:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,16.5,1 1 1 1,0,4 3 4 1,19.84,1 1 1 1,307.1,1 1 1 1,0.913,1 1 1 1,9.34,1 1 1 1,2.262,1 1 1 1,15.64,1 1 1 1,492,1 1 1 1,756.8,1 1 1 1,501.2,1 1 1 1,81.12,1 1 1 1,0.96,1 2 2 2,19.28,1 2 2 2
10/1/2014 19:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,17.21,1 1 1 1,0,4 3 4 1,19.87,1 1 1 1,307,1 1 1 1,0.912,1 1 1 1,8.69,1 1 1 1,2.581,1 1 1 1,19.45,1 1 1 1,2452.8,1 1 1 1,614.8,1 1 1 1,531.6,1 1 1 1,251.48,1 1 1 1,0.89,1 2 2 2,19.31,1 2 2 2
10/1/2014 19:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,17.38,1 1 1 1,0,4 3 4 1,19.9,1 1 1 1,307,1 1 3 1,0.911,1 1 1 1,9.31,1 1 1 1,2.422,1 1 1 1,20.59,1 1 1 1,6470.4,1 1 1 1,1187.2,1 1 1 1,515.6,1 1 1 1,587.04,1 1 1 1,0.89,1 2 2 2,19.35,1 2 2 2
10/1/2014 19:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,17.96,1 1 1 1,0,4 3 4 1,19.95,1 1 1 1,307,1 1 3 1,0.911,1 1 1 1,9.9,1 1 1 1,1.314,1 1 1 1,17.67,1 1 1 1,1384,1 1 1 1,848.4,1 1 1 1,505.6,1 1 1 1,186.76,1 1 1 1,0.89,1 2 2 2,19.41,1 2 2 2
10/1/2014 19:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.17,1 1 1 1,0,4 3 4 1,20.02,1 1 1 1,307,1 1 3 1,0.912,1 1 1 1,8.86,1 1 1 1,2.181,1 1 1 1,18.57,1 1 1 1,6470,1 1 1 1,587.6,1 1 1 1,533.6,1 1 1 1,420.24,1 1 1 1,0.89,1 2 2 2,19.51,1 2 2 2
10/1/2014 20:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.22,1 1 1 1,0,4 3 4 1,20.06,1 1 1 1,307.4,1 1 1 1,0.911,1 1 1 1,8.33,1 1 1 1,1.556,1 1 1 1,20.61,1 1 1 1,6724,1 1 1 1,678.4,1 1 1 1,516.4,1 1 1 1,362.72,1 1 1 1,0.83,1 2 2 2,19.59,1 2 2 2
10/1/2014 20:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.35,1 1 1 1,0,4 3 4 1,20.09,1 1 1 1,308.1,1 1 1 1,0.912,1 1 1 1,8.65,1 1 1 1,3.988,1 1 1 1,17.2,1 1 1 1,564,1 1 1 1,670,1 1 1 1,587.6,1 1 1 1,99.92,1 1 1 1,0.89,1 2 2 2,19.7,1 2 2 2
10/1/2014 20:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.14,1 1 1 1,0,4 3 4 1,20.13,1 1 1 1,308,1 1 1 1,0.912,1 1 1 1,8.68,1 1 1 1,1.967,1 1 1 1,20.2,1 1 1 1,6470,1 1 1 1,818,1 1 1 1,674.8,1 1 1 1,467.04,1 1 1 1,0.96,1 2 2 2,19.76,1 2 2 2
10/1/2014 20:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,18.8,1 1 1 1,0,4 3 4 1,20.21,1 1 1 1,306.9,1 1 1 1,0.913,1 1 1 1,9.35,1 1 1 1,2.257,1 1 1 1,18.22,1 1 1 1,1312,1 1 1 1,820.8,1 1 1 1,616.8,1 1 1 1,180.04,1 1 1 1,0.89,1 2 2 2,19.91,1 2 2 2
10/1/2014 21:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.41,1 1 1 1,0,4 3 4 1,20.29,1 1 1 1,307.5,1 1 1 1,0.912,1 1 1 1,8.43,1 1 1 1,3.248,1 1 1 1,19.24,1 1 1 1,112,1 1 1 1,699.2,1 1 1 1,743.2,1 1 1 1,66.2,1 1 1 1,0.89,1 2 2 2,19.98,1 2 2 2
10/1/2014 21:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.44,1 1 1 1,0,4 3 4 1,20.39,1 1 1 1,306.7,1 1 1 1,0.911,1 1 1 1,8.26,1 1 1 1,4.103,1 1 1 1,19.47,1 1 1 1,264.12,1 1 1 1,706.4,1 1 1 1,686,1 1 1 1,112.4,1 1 1 1,0.83,1 2 2 2,20.13,1 2 2 2
10/1/2014 21:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.84,1 1 1 1,0,4 3 4 1,20.46,1 1 1 1,306.5,1 1 1 1,0.91,1 1 1 1,7.804,1 1 1 1,2.09,1 1 1 1,16.42,1 1 1 1,647,1 1 1 1,710.4,1 1 1 1,762.8,1 1 1 1,467.08,1 1 1 1,0.75,1 2 2 2,20.31,1 2 2 2
10/1/2014 21:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,21.18,1 1 1 1,0,4 3 4 1,20.36,1 1 1 1,306.1,1 1 1 1,0.909,1 1 1 1,8.01,1 1 1 1,4.131,1 1 1 1,17.46,1 1 1 1,6470,1 1 1 1,735.2,1 1 1 1,853.2,1 1 1 1,508.64,1 1 1 1,0.83,1 2 2 2,20.3,1 2 2 2
10/1/2014 22:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,21.63,1 1 1 1,0,4 3 4 1,20.4,1 1 1 1,306,1 1 1 1,0.908,1 1 1 1,8.04,1 1 1 1,4.632,1 1 1 1,17.59,1 1 1 1,12456,1 1 1 1,651.6,1 1 1 1,722.8,1 1 1 1,474.52,1 1 1 1,0.83,1 2 2 2,20.63,1 2 2 2
10/1/2014 22:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.63,1 1 1 1,0,4 3 4 1,20.85,1 1 1 1,306.3,1 1 1 1,0.908,1 1 1 1,7.567,1 1 1 1,4.544,1 1 1 1,22.47,1 1 1 1,9756,1 1 1 1,927.2,1 1 1 1,592.4,1 1 1 1,399.88,1 1 1 1,0.83,1 2 2 2,21.31,1 2 2 2
10/1/2014 22:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.58,1 1 1 1,0,4 3 4 1,21.18,1 1 1 1,307.6,1 1 1 1,0.907,1 1 1 1,10.4,1 1 1 1,4.303,1 1 1 1,25.89,1 1 1 1,11512,1 1 1 1,1017.2,1 1 1 1,976.4,1 1 1 1,431.72,1 1 1 1,0.75,1 2 2 2,21.3,1 2 2 2
10/1/2014 22:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.11,1 1 1 1,0,4 3 4 1,21.15,1 1 1 1,307.5,1 1 1 1,0.905,1 1 1 1,11.17,1 1 1 1,4.823,1 1 1 1,20.35,1 1 1 1,460,1 1 1 1,1074.4,1 1 1 1,1164.4,1 1 1 1,67.32,1 1 1 1,0.83,1 2 2 2,20.98,1 2 2 2
10/1/2014 23:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.06,1 1 1 1,0,4 3 4 1,21.23,1 1 1 1,307.1,1 1 1 1,0.905,1 1 1 1,10.57,1 1 1 1,4.61,1 1 1 1,26.6,1 1 1 1,5057.2,1 1 1 1,1068.4,1 1 1 1,1016,1 1 1 1,311.8,1 1 1 1,0.75,1 2 2 2,20.85,1 2 2 2
10/1/2014 23:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.39,1 1 1 1,0,4 3 4 1,21.21,1 1 1 1,307,1 1 1 1,0.903,1 1 1 1,11.45,1 1 1 1,4.37,1 1 1 1,20.18,1 1 1 1,145.2,1 1 1 1,954.8,1 1 1 1,1034.4,1 1 1 1,74.6,1 1 1 1,0.83,1 2 2 2,20.65,1 2 2 2
10/1/2014 23:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.31,1 1 1 1,0,4 3 4 1,21.23,1 1 1 1,307,1 1 3 1,0.902,1 1 1 1,12,1 1 1 1,2.381,1 1 1 1,19.71,1 1 1 1,646.96,1 1 1 1,828,1 1 1 1,845.6,1 1 1 1,427.8,1 1 1 1,0.83,1 2 2 2,20.71,1 2 2 2
10/1/2014 23:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,18.96,1 1 1 1,0,4 3 4 1,21.15,1 1 1 1,307,1 1 3 1,0.901,1 1 1 1,11.28,1 1 1 1,4.936,1 1 1 1,21.98,1 1 1 1,262.4,1 1 1 1,978.4,1 1 1 1,869.2,1 1 1 1,101.72,1 1 1 1,0.83,1 2 2 2,20.58,1 2 2 2
10/2/2014 0:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.57,1 1 1 1,0,4 3 4 1,20.97,1 1 1 1,307,1 1 3 1,0.898,1 1 1 1,14.59,1 1 1 1,4.478,1 1 1 1,21.02,1 1 1 1,647,1 1 1 1,928,1 1 1 1,820,1 1 1 1,261.12,1 1 1 1,0.83,1 2 2 2,20.23,1 2 2 2
10/2/2014 0:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.4,1 1 1 1,0,4 3 4 1,20.95,1 1 1 1,306.9,1 1 1 1,0.896,1 1 1 1,15.26,1 1 1 1,4.758,1 1 1 1,31.41,1 1 1 1,3322,1 1 1 1,1465.2,1 1 1 1,962.4,1 1 1 1,263.04,1 1 1 1,0.83,1 2 2 2,20.61,1 2 2 2
10/2/2014 0:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.81,1 1 1 1,0,4 3 4 1,21.18,1 1 1 1,306.5,1 1 1 1,0.895,1 1 1 1,28.54,1 1 1 1,3.9,1 1 1 1,55.13,1 1 1 1,386.8,1 1 1 1,2169.2,1 1 1 1,1263.6,1 1 1 1,118.68,1 1 1 1,0.75,1 2 2 2,20.75,1 2 2 2
10/2/2014 0:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.38,1 1 1 1,0,4 3 4 1,21.17,1 1 1 1,306.1,1 1 1 1,0.895,1 1 1 1,21.37,1 1 1 1,3.553,1 1 1 1,36.83,1 1 1 1,3128.8,1 1 1 1,1873.6,1 1 1 1,1167.2,1 1 1 1,251.24,1 1 1 1,0.83,1 2 2 2,20.67,1 2 2 2
10/2/2014 1:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.93,1 1 1 1,0,4 3 4 1,21.09,1 1 1 1,306.5,1 1 1 1,0.894,1 1 1 1,17.84,1 1 1 1,3.258,1 1 1 1,27.52,1 1 1 1,6470,1 1 1 1,1000.8,1 1 1 1,908.4,1 1 1 1,385.24,1 1 1 1,0.83,1 2 2 2,20.45,1 2 2 2
10/2/2014 1:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.08,1 1 1 1,0,4 3 4 1,20.91,1 1 1 1,307,1 1 1 1,0.893,1 1 1 1,16.47,1 1 1 1,4.712,1 1 1 1,30.37,1 1 1 1,13380,1 3 1 1,1059.2,1 1 1 1,811.2,1 1 1 1,534.16,1 1 1 1,0.83,1 2 2 2,20.33,1 2 2 2
10/2/2014 1:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.25,1 1 1 1,0,4 3 4 1,20.86,1 1 1 1,307,1 1 3 1,0.894,1 1 1 1,16.16,1 1 1 1,3.682,1 1 1 1,34.23,1 1 1 1,8756,1 1 1 1,1088.8,1 1 1 1,795.2,1 1 1 1,377.4,1 1 1 1,0.83,1 2 2 2,20.34,1 2 2 2
10/2/2014 1:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.19,1 1 1 1,0,4 3 4 1,20.86,1 1 1 1,307,1 1 3 1,0.894,1 1 1 1,16.64,1 1 1 1,2.782,1 1 1 1,27.87,1 1 1 1,12836,1 1 1 1,1118.8,1 1 1 1,714.4,1 1 1 1,467.56,1 1 1 1,0.83,1 2 2 2,20.28,1 2 2 2
10/2/2014 2:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.23,1 1 1 1,0,4 3 4 1,20.77,1 1 1 1,307,1 1 3 1,0.894,1 1 1 1,12.81,1 1 1 1,1.726,1 1 1 1,20.55,1 1 1 1,2796,1 1 1 1,920,1 1 1 1,717.6,1 1 1 1,224.08,1 1 1 1,0.83,1 2 2 2,20.17,1 2 2 2
10/2/2014 2:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.37,1 1 1 1,0,4 3 4 1,20.67,1 1 1 1,307,1 1 3 1,0.892,1 1 1 1,12.24,1 1 1 1,4.524,1 1 1 1,18.98,1 1 1 1,6470,1 1 1 1,1180,1 1 1 1,809.2,1 1 1 1,531.2,1 1 1 1,0.83,1 2 2 2,20.05,1 2 2 2
10/2/2014 2:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.99,1 1 1 1,0,4 3 4 1,20.57,1 1 1 1,307.5,1 1 1 1,0.889,1 1 1 1,11.41,1 1 1 1,2.979,1 1 1 1,22.19,1 1 1 1,3984,1 1 1 1,855.2,1 1 1 1,686.8,1 1 1 1,274.28,1 1 1 1,0.83,1 2 2 2,19.97,1 2 2 2
10/2/2014 2:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.52,1 1 1 1,0,4 3 4 1,20.52,1 1 1 1,307.9,1 1 1 1,0.889,1 1 1 1,11.75,1 1 1 1,1.437,1 1 1 1,17.93,1 1 1 1,612,1 1 1 1,1068,1 1 1 1,717.2,1 1 1 1,101.12,1 1 1 1,0.83,1 2 2 2,19.93,1 2 2 2
10/2/2014 3:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,18.85,1 1 1 1,0,4 3 4 1,20.47,1 1 1 1,307.9,1 1 1 1,0.891,1 1 1 1,11.65,1 1 1 1,4.673,1 1 1 1,20.22,1 1 1 1,202.8,1 1 1 1,792.4,1 1 1 1,647.2,1 1 1 1,87.76,1 1 1 1,0.83,1 2 2 2,19.86,1 2 2 2
10/2/2014 3:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,18.27,1 1 1 1,0,4 3 4 1,20.4,1 1 1 1,308.6,1 1 1 1,0.892,1 1 1 1,10.86,1 1 1 1,3.121,1 1 1 1,22.51,1 1 1 1,647,1 1 1 1,780.8,1 1 1 1,634.4,1 1 1 1,575.52,1 1 1 3,0.83,1 2 2 2,19.8,1 2 2 2
10/2/2014 3:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,18.12,1 1 1 1,0,4 3 4 1,20.34,1 1 1 1,309,1 1 1 1,0.893,1 1 1 1,10.26,1 1 1 1,3.946,1 1 1 1,17.83,1 1 1 1,245.2,1 1 1 1,670.4,1 1 1 1,670.8,1 1 1 1,100.36,1 1 1 1,0.83,1 2 2 2,19.75,1 2 2 2
