"Ohio Algal Toxin Results from Lake Erie, State Park Beaches, Inland Lakes, and Public Water Supplies - 10/6/2018 to Present",,,,,,,,,,,,,,
"(Data analyzed by Ohio EPA Division of Environmental Services, independent Public Water System Labs, and commercial labs. Sampling and analysis protocols follow the Ohio EPA Total Microcystins – ADDA by ELISA Analytical Methodology, effective January 1, 2015.)

To filter on the columns, highlight the header row. From the top menu, select Data and then click Filter.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"*Lab Qualifier Explanation  
ND=Not Detected (Not detected means that the result is below the reporting limit.)",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Report Date: 10/5/2020 6:00:07 AM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Site,Site ID,Site Type,Collect Date/Time,,Sample ID,Parameter,,Result,Units,Qual.*,Program,Lab,Lat,Long
Caesar Creek Reservoir L-2,301489,Lake Site,10/22/2018,15:00,18091711-01,Saxitoxin,,ND,ug/L,,DSW-SWDO,DES,39.50679,-84.01067
Caesar Creek Reservoir L-2,301489,Lake Site,10/22/2018,15:00,18091711-01,Microcystins,,ND,ug/L,,DSW-SWDO,DES,39.50679,-84.01067
DEL-CO OLENTANGY WTP-TP-LT2001-Raw,2153875-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2093506,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.199853,-83.056186
RE SCOTT WTP (ALUM CK)-TP-LT2002-Raw,2153876-LT2002,PWS Plant Intake Site,10/22/2018,00:00,2093507,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.183547,-82.965928
Delaware WTP,2153877-EP001,PWS Finished Water Site,10/22/2018,00:00,2093513,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.342664,-83.06905
DELAWARE WTP-TP-LT2001-Raw,2153877-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2093512,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.342664,-83.06905
Maysville WTP,6056818-EP001,PWS Finished Water Site,10/22/2018,00:00,2093510,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.864169,-82.110761
MAYSVILLE REGIONAL WATER DISTRICT-TP-LT2001-Raw,6056818-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2093511,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.864169,-82.110761
Caldwell WTP,6156878-EP001,PWS Finished Water Site,10/22/2018,00:00,2093508,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.750386,-81.529522
CALDWELL WTP-TP-LT2001-Raw,6156878-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2093509,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.750386,-81.529522
Westerville WTP,2554102-EP001,PWS Finished Water Site,10/22/2018,00:00,2091287,Microcystins,,ND,ug/L,,,WESTERVILLE WTP LABORATORY-B,40.126419,-82.943744
WESTERVILLE WTP-TP-LT2001-Raw,2554102-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2091286,Microcystins,,ND,ug/L,,,WESTERVILLE WTP LABORATORY-B,40.126419,-82.943744
Lake Erie Utilities WTP,6262096-EP002,PWS Finished Water Site,10/22/2018,00:00,2091715,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.689305,-82.817555
LAKE ERIE UTILITIES CO 2-TP-LT2001-Raw,6262096-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2091714,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.689305,-82.817555
Kelleys Island WTP,2253913-EP001,PWS Finished Water Site,10/22/2018,00:00,2091717,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.594819,-82.710075
KELLEYS ISLAND VILLAGE-TP-LT2001-Raw,2253913-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2091716,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.594819,-82.710075
Camp Patmos WTP,2253920-EP001,PWS Finished Water Site,10/22/2018,00:00,2091719,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.6149,-82.685375
CAMP PATMOS-TP-LT2001-Raw,2253920-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2091718,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.6149,-82.685375
Columbus Dublin Road WTP,2554076-EP001,PWS Finished Water Site,10/22/2018,00:00,2091430,Microcystins,,ND,ug/L,,,COLUMBUS WATER QUALITY LABORATORY-C,39.970947,-83.034094
Columbus Dublin Road WTP LT2-Raw,2554076-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2091429,Microcystins,,ND,ug/L,,,COLUMBUS WATER QUALITY LABORATORY-C,39.970947,-83.034094
Columbus Hap Cremean WTP,2554077-EP002,PWS Finished Water Site,10/22/2018,00:00,2091428,Microcystins,,ND,ug/L,,,COLUMBUS WATER QUALITY LABORATORY-C,40.059717,-82.891942
COLUMBUS HAP CREMEAN WTP-TP-LT2002-Raw,2554077-LT2002,PWS Plant Intake Site,10/22/2018,00:00,2091427,Microcystins,,ND,ug/L,,,COLUMBUS WATER QUALITY LABORATORY-C,40.059717,-82.891942
LAKE CO WEST SUBDIST WTP-TP-LT2001-Raw,4355449-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2091692,Microcystins,,ND,ug/L,,,LAKE COUNT WEST SUBDISTRICT LABORATORY-B,41.683417,-81.404678
Campbell WTP,5056004-EP001,PWS Finished Water Site,10/22/2018,00:00,2091416,Microcystins,,ND,ug/L,,,CAMPBELL WTP LABORATORY-C,41.075825,-80.603639
CAMPBELL CITY-TP-LT2001-Raw,5056004-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2091417,Microcystins,,0.73,ug/L,,,CAMPBELL WTP LABORATORY-C,41.075825,-80.603639
Put-In-Bay WTP,6256913-EP001,PWS Finished Water Site,10/22/2018,00:00,2091713,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.646142,-82.813261
PUT-IN-BAY VILLAGE-TP-LT2001-Raw,6256913-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2091712,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.646142,-82.813261
Warren WTP,7859141-EP001,PWS Finished Water Site,10/22/2018,00:00,2093364,Microcystins,,ND,ug/L,,,WARREN WTP LABORATORY-B,41.291369,-80.760567
WARREN WTP-TP-LT2001-Raw,7859141-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2093363,Microcystins,,ND,ug/L,,,WARREN WTP LABORATORY-B,41.291369,-80.760567
Lorain WTP,4755820-EP001,PWS Finished Water Site,10/22/2018,00:00,2091029,Microcystins,,ND,ug/L,,,LORAIN WTP LABORATORY-B,41.470056,-82.184258
LORAIN WTP-TP-LT2001-Raw,4755820-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2091027,Microcystins,,ND,ug/L,,,LORAIN WTP LABORATORY-B,41.470056,-82.184258
Attica WTP,7462192-EP001,PWS Finished Water Site,10/22/2018,00:00,2092931,Microcystins,,ND,ug/L,,,WILLARD WTP LABORATORY-B,41.0575,-82.89
ATTICA VILLAGE-TP-LT2001-Raw,7462192-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2092930,Microcystins,,17.63,ug/L,,,WILLARD WTP LABORATORY-B,41.0575,-82.89
Sandusky WTP 24 inch Tap,2253916-EP001,PWS Finished Water Site,10/22/2018,00:00,2098497,Microcystins,,ND,ug/L,,,SANDUSKY WTP LABORATORY-B,41.450753,-82.669656
SANDUSKY CITY-TP-LT2001-Raw,2253916-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2098496,Microcystins,,ND,ug/L,,,SANDUSKY WTP LABORATORY-B,41.450753,-82.669656
Marblehead WTP,6256904-EP001,PWS Finished Water Site,10/22/2018,00:00,2098252,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.541253,-82.72695
MARBLEHEAD VILLAGE-TP-LT2001-Raw,6256904-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2098251,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.541253,-82.72695
Berea WTP,1853705-EP001,PWS Finished Water Site,10/22/2018,00:00,2092166,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.365889,-81.855197
BEREA WTP-TP-LT2001-Raw,1853705-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2092165,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.365889,-81.855197
Cleveland Baldwin WTP,1853707-EP001,PWS Finished Water Site,10/22/2018,00:00,2092167,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.494028,-81.605561
CLEVELAND BALDWIN WTP-TP-LT2001-Raw,1853707-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2092174,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.494028,-81.605561
Cleveland Crown WTP,1853708-EP002,PWS Finished Water Site,10/22/2018,00:00,2092169,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.474217,-81.880331
CLEVELAND CROWN WTP-TP-LT2002-Raw,1853708-LT2002,PWS Plant Intake Site,10/22/2018,00:00,2092168,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.474217,-81.880331
Cleveland Morgan WTP,1853709-EP003,PWS Finished Water Site,10/22/2018,00:00,2092171,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.490508,-81.716294
CLEVELAND MORGAN WTP-TP-LT2003-Raw,1853709-LT2003,PWS Plant Intake Site,10/22/2018,00:00,2092170,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.490508,-81.716294
Cleveland Nottingham WTP,1853710-EP004,PWS Finished Water Site,10/22/2018,00:00,2092173,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.574558,-81.539922
CLEVELAND NOTTINGHAM WTP-TP-LT2004-Raw,1853710-LT2004,PWS Plant Intake Site,10/22/2018,00:00,2092172,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.574558,-81.539922
Painesville WTP,4355446-EP001,PWS Finished Water Site,10/22/2018,00:00,2091879,Microcystins,,ND,ug/L,,,PAINESVILLE WTP LABORATORY-B,41.753164,-81.295119
PAINESVILLE CITY-TP-LT2001-Raw,4355446-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2091878,Microcystins,,ND,ug/L,,,PAINESVILLE WTP LABORATORY-B,41.753164,-81.295119
Hubbard City PWS,7859126-EP001,PWS Finished Water Site,10/22/2018,00:00,2093765,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.1714,-80.554483
OBERLIN WATER DEPARTMENT-TP-LT2001-Raw,4755822-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2092904,Microcystins,,ND,ug/L,,,OBERLIN WTP LABORATORY-B,41.280531,-82.177922
NEW CONCORD WTP-TP-LT2001-Raw,6056819-LT2001,PWS Plant Intake Site,10/22/2018,00:00,2096039,Microcystins,,ND,ug/L,,,REAM & HAAGER LABORATORY-B,39.992225,-81.743792
Aqua Ohio - Preble Co.,6857562-EP001,PWS Finished Water Site,10/22/2018,00:00,2093763,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.588517,-83.12133
MARYSVILLE WTP-TP-LT2001-Raw,8059372-LT2001,PWS Plant Intake Site,10/21/2018,00:00,2098752,Microcystins,,ND,ug/L,,,MARYSVILLE WTP LABORATORY-C,40.240553,-83.366853
Attica WTP,7462192-EP001,PWS Finished Water Site,10/18/2018,00:00,2090269,Microcystins,,ND,ug/L,,,WILLARD WTP LABORATORY-B,41.0575,-82.89
ATTICA VILLAGE-TP-LT2001-Raw,7462192-LT2001,PWS Plant Intake Site,10/18/2018,00:00,2090268,Microcystins,,13.95,ug/L,,,WILLARD WTP LABORATORY-B,41.0575,-82.89
Wilmington WTP,1453383-EP001,PWS Finished Water Site,10/18/2018,00:00,2090549,Microcystins,,ND,ug/L,,,WILMINGTON WTP LABORATORY-B,39.446822,-83.821161
LORAIN WTP-TP-LT2001-Raw,4755820-LT2001,PWS Plant Intake Site,10/18/2018,00:00,2091026,Microcystins,,ND,ug/L,,,LORAIN WTP LABORATORY-B,41.470056,-82.184258
HILLSBORO WTP-TP-LT2001-Raw,3655023-LT2001,PWS Plant Intake Site,10/18/2018,00:00,2090548,Microcystins,,ND,ug/L,,,WILMINGTON WTP LABORATORY-B,39.233906,-83.609497
Aqua Ohio - Preble Co.,6857562-EP001,PWS Finished Water Site,10/18/2018,00:00,2093441,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.588517,-83.12133
Lorain WTP,4755820-EP001,PWS Finished Water Site,10/18/2018,00:00,2091028,Microcystins,,ND,ug/L,,,LORAIN WTP LABORATORY-B,41.470056,-82.184258
WILMINGTON WATER DEPARTMENT-TP-LT2001-Raw,1453383-LT2001,PWS Plant Intake Site,10/18/2018,00:00,2090552,Microcystins,,ND,ug/L,,,WILMINGTON WTP LABORATORY-B,39.446822,-83.821161
Attica WTP,7462192-EP001,PWS Finished Water Site,10/17/2018,00:00,2090267,Microcystins,,ND,ug/L,,,WILLARD WTP LABORATORY-B,41.0575,-82.89
ATTICA VILLAGE-TP-LT2001-Raw,7462192-LT2001,PWS Plant Intake Site,10/17/2018,00:00,2090266,Microcystins,,13.75,ug/L,,,WILLARD WTP LABORATORY-B,41.0575,-82.89
BLANCHESTER WTP-TP-LT2002-Raw,1461746-LT2002,PWS Plant Intake Site,10/17/2018,00:00,2090547,Microcystins,,ND,ug/L,,,WILMINGTON WTP LABORATORY-B,39.29013,-83.979457
Alliance WTP,7658271-EP001,PWS Finished Water Site,10/17/2018,00:00,2091130,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.953714,-81.118483
ALLIANCE CITY-TP-LT2001-Raw,7658271-LT2001,PWS Plant Intake Site,10/17/2018,00:00,2091129,Microcystins,,1.13,ug/L,,,ALLOWAY MARION LABORATORY-B,40.953714,-81.118483
FOSTORIA CITY-TP-LT2001-Raw,7458088-LT2001,PWS Plant Intake Site,10/17/2018,00:00,2089183,Microcystins,,ND,ug/L,,,FOSTORIA WTP LABORATORY-B,41.1604,-83.427406
DELPHOS CITY-TP-LT2001-Raw,262193-LT2001,PWS Plant Intake Site,10/17/2018,00:00,2089187,Microcystins,,1.36,ug/L,,,CELINA WTP LABORATORY-B,40.835278,-84.337778
Aqua Ohio-Struthers WTP,5056013-EP001,PWS Finished Water Site,10/17/2018,00:00,2089513,Microcystins,,ND,ug/L,,,ENVIROSCIENCE INC LABORATORY,41.006331,-80.599678
AQUA OHIO-STRUTHERS WTP-TP-LT2001-Raw,5056013-LT2001,PWS Plant Intake Site,10/17/2018,00:00,2089512,Microcystins,,2.58,ug/L,,,ENVIROSCIENCE INC LABORATORY,41.006331,-80.599678
Fostoria WTP,7458088-EP001,PWS Finished Water Site,10/17/2018,00:00,2089184,Microcystins,,ND,ug/L,,,FOSTORIA WTP LABORATORY-B,41.1604,-83.427406
Delphos WTP,262193-EP002,PWS Finished Water Site,10/17/2018,00:00,2089188,Microcystins,,ND,ug/L,,,CELINA WTP LABORATORY-B,40.835278,-84.337778
Bellevue WTP,3955235-EP001,PWS Finished Water Site,10/16/2018,00:00,2090711,Microcystins,,ND,ug/L,,,ERIE COUNTY HEALTH DEPARTMENT LAB,41.270367,-82.828181
Bellevue WTP LT2-Raw,3955235-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2090710,Microcystins,,ND,ug/L,,,ERIE COUNTY HEALTH DEPARTMENT LAB,41.270367,-82.828181
AQUA OHIO - TIFFIN-TP-LT2001-Raw,7458090-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2092081,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.10475,-83.1873
UPPER SANDUSKY STU 2-TP-LT2001-Raw,8862381-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2092083,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.824297,-83.27096
FINDLAY CITY-TP-LT2001-Raw,3254797-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2098435,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.041511,-83.641794
McComb WTP LT2001,3254799-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2098437,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.107689,-83.783731
Oregon WTP,4855844-EP001,PWS Finished Water Site,10/16/2018,00:00,2098433,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.669067,-83.371497
OREGON CITY-TP-LT2001-Raw,4855844-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2098432,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.669067,-83.371497
GALION CITY-TP-LT2001-Raw,1753658-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2092077,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.723397,-82.799928
BUCYRUS CITY-TP-LT2002-Raw,1762226-LT2002,PWS Plant Intake Site,10/16/2018,00:00,2092075,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.830075,-82.93932
Wauseon WTP,2654220-EP001,PWS Finished Water Site,10/16/2018,00:00,2091833,Microcystins,,ND,ug/L,,,WAUSEON WTP LABORATORY-B,41.515694,-84.144408
WAUSEON CITY-TP-LT2001-Raw,2654220-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2091832,Microcystins,,ND,ug/L,,,WAUSEON WTP LABORATORY-B,41.515694,-84.144408
Campbell Soup Supply Co WTP,3554996-EP001,PWS Finished Water Site,10/16/2018,00:00,2092721,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.396331,-84.10605
CAMPBELL SOUP SUPPLY CO-TP-LT2001-Raw,3554996-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2092722,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.396331,-84.10605
Ottawa WTP,6957583-EP001,PWS Finished Water Site,10/16/2018,00:00,2092086,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.015747,-84.022953
OTTAWA VILLAGE-TP-LT2001-Raw,6957583-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2092087,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.015747,-84.022953
ARCHBOLD VILLAGE-TP-LT2001-Raw,2654219-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2094233,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.520069,-84.296208
Van Wert WTP,8159424-EP001,PWS Finished Water Site,10/16/2018,00:00,2088681,Microcystins,,ND,ug/L,,,CELINA WTP LABORATORY-B,40.849431,-84.58105
VAN WERT CITY-TP-LT2001-Raw,8159424-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2088680,Microcystins,,ND,ug/L,,,CELINA WTP LABORATORY-B,40.849431,-84.58105
Cleveland Baldwin WTP,1853707-EP001,PWS Finished Water Site,10/16/2018,00:00,2089937,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.494028,-81.605561
CLEVELAND BALDWIN WTP-TP-LT2001-Raw,1853707-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2089944,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.494028,-81.605561
Cleveland Crown WTP,1853708-EP002,PWS Finished Water Site,10/16/2018,00:00,2089939,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.474217,-81.880331
CLEVELAND CROWN WTP-TP-LT2002-Raw,1853708-LT2002,PWS Plant Intake Site,10/16/2018,00:00,2089938,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.474217,-81.880331
Cleveland Morgan WTP,1853709-EP003,PWS Finished Water Site,10/16/2018,00:00,2089941,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.490508,-81.716294
CLEVELAND MORGAN WTP-TP-LT2003-Raw,1853709-LT2003,PWS Plant Intake Site,10/16/2018,00:00,2089940,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.490508,-81.716294
Cleveland Nottingham WTP,1853710-EP004,PWS Finished Water Site,10/16/2018,00:00,2089943,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.574558,-81.539922
CLEVELAND NOTTINGHAM WTP-TP-LT2004-Raw,1853710-LT2004,PWS Plant Intake Site,10/16/2018,00:00,2089942,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.574558,-81.539922
Defiance WTP,2053830-EP001,PWS Finished Water Site,10/16/2018,00:00,2089650,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.277894,-84.384922
DEFIANCE CITY-TP-LT2001-Raw,2053830-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2089649,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.277894,-84.384922
SWANTON VILLAGE-TP-LT2001-Raw,2654227-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2089648,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.569889,-83.873681
DELTA VILLAGE 2 FOR MEM FILT RO PLANT-TP-LT2001-Raw,2662105-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2089645,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.587744,-84.012125
Napoleon WTP,3554989-EP001,PWS Finished Water Site,10/16/2018,00:00,2089647,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.386189,-84.131653
Napoleon WTP LT2-Raw,3554989-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2089646,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.386189,-84.131653
MONROEVILLE VILLAGE-TP-LT2001-Raw,3955241-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2090298,Microcystins,,ND,ug/L,,,NORWALK WTP LABORATORY-B,41.242958,-82.70075
NEW LONDON VILLAGE-TP-LT2001-Raw,3955242-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2090297,Microcystins,,ND,ug/L,,,NORWALK WTP LABORATORY-B,41.066244,-82.417503
NORWALK CITY-TP-LT2001-Raw,3955244-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2090296,Microcystins,,ND,ug/L,,,NORWALK WTP LABORATORY-B,41.241183,-82.590514
Painesville WTP,4355446-EP001,PWS Finished Water Site,10/16/2018,00:00,2090021,Microcystins,,ND,ug/L,,,PAINESVILLE WTP LABORATORY-B,41.753164,-81.295119
PAINESVILLE CITY-TP-LT2001-Raw,4355446-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2090020,Microcystins,,ND,ug/L,,,PAINESVILLE WTP LABORATORY-B,41.753164,-81.295119
Campbell WTP,5056004-EP001,PWS Finished Water Site,10/16/2018,00:00,2089926,Microcystins,,ND,ug/L,,,CAMPBELL WTP LABORATORY-C,41.075825,-80.603639
CAMPBELL CITY-TP-LT2001-Raw,5056004-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2089927,Microcystins,,1.304,ug/L,,,CAMPBELL WTP LABORATORY-C,41.075825,-80.603639
WILLARD CITY-TP-LT2001-Raw,3955247-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2096703,Microcystins,,ND,ug/L,,,WILLARD WTP LABORATORY-B,41.057789,-82.717308
PIQUA WTP - NEW-TP-EP002-Plant,5562258-EP002,PWS Finished Water Site,10/16/2018,00:00,2095560,Microcystins,,ND,ug/L,,,PIQUA MUNICIPAL WATER SYSTEM LABORATOR-B,40.181969,-84.263661
PIQUA WTP - NEW-TP-LT2002-Raw,5562258-LT2002,PWS Plant Intake Site,10/16/2018,00:00,2095561,Microcystins,,ND,ug/L,,,PIQUA MUNICIPAL WATER SYSTEM LABORATOR-B,40.181969,-84.263661
SHELBY CITY-TP-LT2001-Raw,7057688-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2096705,Microcystins,,ND,ug/L,,,WILLARD WTP LABORATORY-B,40.890839,-82.661597
Sidney WTP,7558205-EP001,PWS Finished Water Site,10/16/2018,00:00,2095562,Microcystins,,ND,ug/L,,,PIQUA MUNICIPAL WATER SYSTEM LABORATOR-B,40.285472,-84.14175
SIDNEY CITY-TP-LT2001-Raw,7558205-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2095563,Microcystins,,ND,ug/L,,,PIQUA MUNICIPAL WATER SYSTEM LABORATOR-B,40.285472,-84.14175
DELPHOS CITY-TP-LT2001-Raw,262193-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2088682,Microcystins,,0.96,ug/L,,,CELINA WTP LABORATORY-B,40.835278,-84.337778
Cincinnati WTP Miller Plant,3154744-EP001,PWS Finished Water Site,10/16/2018,00:00,2088218,Microcystins,,ND,ug/L,,,CINCINNATI MILLER WTP LABORATORY-B,39.073058,-84.424714
CINCINNATI PWS MILLER PLANT-TP-LT2001-Raw,3154744-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2088217,Microcystins,,ND,ug/L,,,CINCINNATI MILLER WTP LABORATORY-B,39.073058,-84.424714
Toledo WTP,4855847-EP001,PWS Finished Water Site,10/16/2018,00:00,2088308,Microcystins,,ND,ug/L,,,TOLEDO WTP LABORATORY-B,41.663144,-83.475681
TOLEDO WTP-TP-LT2001-Raw,4855847-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2088309,Microcystins,,ND,ug/L,,,TOLEDO WTP LABORATORY-B,41.663144,-83.475681
Celina WTP,5456396-EP001,PWS Finished Water Site,10/16/2018,00:00,2088678,Microcystins,,ND,ug/L,,,CELINA WTP LABORATORY-B,40.542231,-84.573033
CELINA CITY-TP-LT2001-Raw,5456396-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2088677,Microcystins,,96.6,ug/L,,,CELINA WTP LABORATORY-B,40.542231,-84.573033
Paulding Village WTP-TP-LT2002-Raw,6362361-LT2002,PWS Plant Intake Site,10/16/2018,00:00,2088679,Microcystins,,ND,ug/L,,,CELINA WTP LABORATORY-B,41.124555,-84.592027
AQUA OHIO - MARION WTP-TP-LT2001-Raw,5156170-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2091339,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.599039,-83.184394
Mansfield WTP,7057674-EP001,PWS Finished Water Site,10/16/2018,00:00,2091126,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.703575,-82.582794
MANSFIELD CITY-TP-LT2001-Raw,7057674-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2091127,Microcystins,,2.87,ug/L,,,ALLOWAY MARION LABORATORY-B,40.703575,-82.582794
Cadiz WTP,3454933-EP001,PWS Finished Water Site,10/16/2018,00:00,2091133,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.274183,-81.001697
Cadiz WTP-LT2001-Raw,3454933-LT2001,PWS Plant Intake Site,10/16/2018,00:00,2091132,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.274183,-81.004697
Aqua Ohio - Marion WTP,5156170-EP001,PWS Finished Water Site,10/16/2018,00:00,2091340,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.599039,-83.184394
